id,year,month,day,weekday,hour,minute,lat,lon
360682,2005,1,17,2,17,45,30.55876667,-88.20394444
360683,2005,2,2,4,8,35,33.763575,-87.79005
360684,2005,2,5,7,23,20,30.96855278,-88.06005833
360685,2005,2,5,7,18,55,30.47300556,-87.54951944
360686,2005,2,6,1,0,10,30.82680833,-88.07712222
360687,2005,2,6,1,5,30,33.86906111,-87.43194167
360688,2005,2,8,3,16,57,30.92201944,-87.70198611
360689,2005,1,19,4,11,58,34.64170833,-86.75922778
360690,2005,1,19,4,6,15,30.78716111,-88.30179722
360691,2005,2,12,7,20,25,30.68734167,-88.21283889
360692,2005,2,25,6,19,45,30.50651944,-88.24263611
360693,2005,1,29,7,11,14,33.40690833,-86.85875833
360694,2005,2,10,5,7,10,32.07816944,-85.51721389
360695,2005,2,9,4,11,32,32.26305556,-86.16103889
360696,2005,2,9,4,21,45,33.34928611,-86.62530278
360697,2005,2,6,1,15,45,32.14059722,-88.08012778
360698,2005,2,10,5,18,45,30.40664444,-87.73703611
360699,2005,1,20,5,22,50,34.56310278,-86.44421389
360700,2005,1,3,2,5,50,33.73258333,-87.01669167
360701,2005,1,21,6,21,2,33.87215556,-86.65614444
360702,2005,1,22,7,6,20,32.58536111,-87.83649722
360703,2005,1,22,7,11,54,33.22829722,-87.51158333
360704,2005,1,22,7,2,45,33.74275278,-85.68830556
360705,2005,1,22,7,1,45,31.35181667,-85.16849722
360706,2005,1,22,7,9,18,34.46126944,-86.997025
360707,2005,1,23,1,4,5,34.85152222,-86.13594167
360708,2005,1,4,3,17,45,30.67772778,-88.19073611
360709,2005,1,24,2,8,16,32.54988611,-86.45779444
360710,2005,1,17,2,1,24,30.69658056,-88.05448056
360711,2005,1,5,4,15,37,32.65496111,-85.45084167
360712,2005,1,24,2,8,35,33.78775556,-87.00955
360713,2005,1,9,1,23,25,32.76193333,-86.11497778
360714,2005,1,11,3,23,6,30.72245,-88.10008889
360715,2005,1,24,2,13,58,33.55112778,-86.88304167
360716,2005,1,18,3,12,45,31.65401111,-86.69418333
360717,2005,1,19,4,13,0,33.73685556,-87.0217
360718,2005,1,21,6,12,47,32.36486667,-86.36661389
360719,2005,1,24,2,8,13,33.53674167,-86.96319167
360720,2005,1,12,4,19,25,34.61991389,-86.56729444
360721,2005,1,22,7,7,35,31.12097778,-87.24678333
360722,2005,1,22,7,3,44,33.47161944,-86.78974722
360723,2005,1,24,2,16,2,33.41665833,-86.667125
360724,2005,2,2,4,5,45,34.61917778,-86.99987222
360725,2005,2,5,7,20,40,34.19145833,-86.78669722
360726,2005,2,5,7,3,43,30.67373611,-88.148575
360727,2005,2,6,1,9,15,33.73186389,-85.37314167
360728,2005,2,8,3,19,15,33.20095,-87.58588056
360729,2005,2,7,2,1,24,30.69237222,-88.14983056
360730,2005,2,9,4,5,45,31.97033333,-87.66282222
360731,2005,2,9,4,19,34,32.32785278,-86.33875556
360732,2005,2,11,6,23,50,32.42338056,-87.09317222
360733,2005,1,25,3,15,15,34.88926389,-87.67171944
360734,2005,2,11,6,20,15,33.50474722,-87.98429167
360735,2005,2,11,6,6,55,33.54611389,-87.10755556
360736,2005,2,12,7,19,15,33.85283889,-86.81646667
360737,2005,2,13,1,0,44,31.337775,-85.83983611
360738,2005,2,28,2,9,30,32.18854722,-85.83860833
360739,2005,2,27,1,14,0,32.70018889,-87.28991667
360740,2005,1,25,3,6,50,32.11668611,-87.30626389
360741,2005,2,14,2,9,18,33.97161389,-85.97156944
360742,2005,2,14,2,20,5,34.60433611,-87.01300278
360743,2005,2,18,6,7,45,32.96092778,-86.31836111
360744,2005,2,16,4,10,5,34.19438611,-86.93384722
360745,2005,2,23,4,2,15,34.70693611,-86.67218611
360746,2005,2,23,4,18,35,33.45135556,-86.99653333
360747,2005,2,24,5,6,40,34.15375833,-87.97981111
360748,2005,2,25,6,21,55,31.24950278,-86.261425
360749,2005,2,25,6,19,0,30.59319167,-88.15596667
360750,2005,2,8,3,18,25,30.70524444,-88.12296667
360751,2005,2,22,3,19,0,34.60015833,-87.034875
360752,2005,2,21,2,23,0,34.70429167,-86.95611389
360753,2005,2,20,1,21,17,30.69546111,-88.06268056
360754,2005,2,20,1,16,45,34.01844167,-86.79642222
360755,2005,2,19,7,0,1,32.55463333,-85.34243056
360756,2005,3,2,4,11,10,33.748025,-86.42590556
360757,2005,3,2,4,8,39,31.26298333,-86.27008611
360758,2005,3,3,5,13,55,33.51221111,-86.89768611
360759,2005,3,3,5,21,42,34.90828333,-87.35478611
360760,2005,3,3,5,19,45,31.37046111,-85.80378333
360761,2005,3,4,6,15,6,31.96102778,-87.41953611
360762,2005,3,5,7,23,15,34.4273,-87.08236389
360763,2005,3,4,6,8,40,30.69961667,-88.04673889
360764,2005,3,5,7,20,30,33.15794167,-87.78640556
360765,2005,3,5,7,13,22,34.12514444,-87.98965278
360766,2005,3,6,1,19,50,32.51782778,-85.04492778
360767,2005,3,6,1,17,30,33.94001944,-86.02281667
360768,2005,3,7,2,21,7,33.02388056,-86.76456111
360769,2005,3,4,6,12,15,30.56909722,-87.85223056
360770,2005,3,5,7,20,18,33.23034167,-85.77352778
360771,2005,3,5,7,17,30,30.86235556,-88.4169
360772,2005,3,6,1,3,0,32.46728611,-87.59530556
360773,2005,3,7,2,19,16,31.76136111,-85.89364167
360774,2005,3,7,2,17,10,34.24334444,-86.11334167
360775,2005,2,26,7,14,48,31.42983611,-87.10903333
360776,2005,3,7,2,10,45,33.80699444,-86.12433056
360777,2005,3,7,2,20,20,33.23687778,-87.56195
360778,2005,3,7,2,13,5,32.91312222,-86.71323889
360779,2005,3,8,3,20,51,30.66494444,-88.152575
360780,2005,3,8,3,16,37,33.21503611,-86.80946944
360781,2005,3,9,4,17,23,33.32381111,-86.90485833
360782,2005,3,9,4,18,45,31.1892,-85.28873889
360783,2005,3,10,5,8,0,33.00814167,-86.31105
360784,2005,3,11,6,14,30,32.48953611,-87.49981111
360785,2005,3,16,4,21,17,31.37423056,-85.586125
360786,2005,3,13,1,5,35,34.09248056,-86.95283889
360787,2005,3,12,7,3,20,34.05288611,-87.54992778
360788,2005,3,25,6,8,0,33.93521111,-85.46160556
360789,2005,3,25,6,17,30,34.16386944,-86.60281111
360790,2005,3,12,7,4,40,32.43083889,-85.09351111
360791,2005,3,26,7,16,25,31.76559444,-87.64140833
360792,2005,3,26,7,10,0,32.57443611,-86.31836389
360793,2005,3,26,7,4,55,30.27934167,-87.66554444
360794,2005,3,26,7,2,33,31.42556944,-87.15728889
360795,2005,3,27,1,22,15,30.52540278,-88.20225556
360796,2005,3,17,5,13,10,33.35069722,-86.61320556
360797,2005,3,26,7,18,17,32.24505556,-85.53306667
360798,2005,3,28,2,20,50,34.554475,-86.553625
360799,2005,3,28,2,18,10,34.068525,-86.310475
360800,2005,3,29,3,3,30,33.37388611,-85.44543333
360801,2005,3,29,3,19,20,32.43076667,-86.50800833
360802,2005,3,29,3,21,25,32.57408611,-86.55240833
360803,2005,3,29,3,22,15,34.93874722,-87.86197222
360804,2005,3,30,4,6,50,32.61973611,-87.09848611
360805,2005,3,30,4,15,5,33.625325,-85.91975833
360806,2005,3,30,4,23,28,30.69330556,-88.03006111
360807,2005,3,21,2,17,55,34.8955,-86.50939167
360808,2005,3,3,5,5,50,34.06246389,-86.86623333
360809,2005,3,3,5,2,28,33.56156667,-86.82753056
360810,2005,3,5,7,20,55,34.82923889,-86.93866389
360811,2005,3,5,7,21,40,33.78175556,-86.409325
360812,2005,3,6,1,0,5,32.82396111,-87.98623889
360813,2005,3,6,1,17,35,31.04212778,-87.6121
360814,2005,3,8,3,15,0,32.99519722,-86.69905
360815,2005,3,18,6,16,27,34.75010278,-87.63521667
360816,2005,3,19,7,19,15,33.25252778,-87.12610278
360817,2005,3,20,1,4,29,33.57861944,-86.71133333
360818,2005,3,19,7,16,30,33.19519722,-86.545775
360819,2005,3,29,3,9,5,34.29430556,-86.91131944
360820,2005,3,18,6,19,5,33.200875,-87.58290833
360821,2005,3,19,7,4,20,34.80505278,-86.78100833
360822,2005,3,26,7,22,42,31.36095833,-87.06481944
360823,2005,3,28,2,23,10,33.7717,-86.82855556
360824,2005,3,31,5,1,0,34.0634,-86.86623056
360825,2005,3,19,7,1,24,30.249125,-87.76676111
360826,2005,3,20,1,7,10,32.312775,-86.86353611
360827,2005,3,22,3,21,10,32.65845556,-86.49252778
360828,2005,3,22,3,15,45,34.28765833,-87.05985278
360829,2005,3,23,4,22,40,32.83686667,-85.43861111
360830,2005,3,24,5,11,52,33.57283056,-86.16865278
360831,2005,3,24,5,10,32,30.67598333,-88.14858611
360832,2005,1,1,7,10,44,33.75326111,-86.48743889
360833,2005,1,6,5,13,21,32.38749444,-86.29839722
360834,2005,2,17,5,2,11,32.36838889,-86.30008889
360835,2005,1,21,6,11,30,34.35699167,-86.32721944
360836,2005,2,21,2,8,10,31.15836111,-87.37781389
360837,2005,1,21,6,5,30,33.53275556,-86.82433333
360838,2005,2,23,4,16,45,33.04755278,-87.91915
360839,2005,1,27,5,14,15,34.77291944,-87.44266667
360840,2005,1,23,1,15,55,34.12773611,-85.67498056
360841,2005,1,29,7,7,32,31.25434167,-86.51919167
360842,2005,2,1,3,16,47,31.66632222,-86.64824444
360843,2005,2,22,3,12,55,33.35278333,-87.961425
360844,2005,2,22,3,6,30,32.60434167,-85.60155278
360845,2005,2,23,4,16,55,34.41233889,-87.67516111
360846,2005,4,1,6,7,18,34.29618333,-86.54108056
360847,2005,4,1,6,14,15,34.6361,-87.64871944
360848,2005,4,3,1,14,5,31.97825278,-86.29293333
360849,2005,4,3,1,6,0,32.881275,-85.34433889
360850,2005,4,3,1,2,30,31.78518333,-88.109325
360851,2005,4,3,1,17,5,30.64148056,-88.10371667
360852,2005,4,3,1,17,45,30.83550556,-88.20606389
360853,2005,4,3,1,7,20,30.68545278,-88.13623889
360854,2005,4,3,1,23,50,33.185,-87.59631944
360855,2005,4,4,2,20,35,33.61156667,-85.78266111
360856,2005,2,7,2,12,40,32.36195556,-86.19893333
360857,2005,4,3,1,21,0,34.79732222,-86.67230833
360858,2005,4,3,1,12,17,33.149275,-87.54556944
360859,2005,2,8,3,2,30,30.41969722,-87.83972222
360860,2005,2,11,6,10,10,34.94506111,-86.57183333
360861,2005,4,4,2,14,3,34.36198056,-86.145025
360862,2005,4,5,3,10,10,34.62764167,-85.75779167
360863,2005,4,5,3,21,0,34.88717222,-87.77954167
360864,2005,4,6,4,15,20,34.87305556,-86.66669167
360865,2005,4,6,4,15,45,33.91918333,-86.21137778
360866,2005,4,6,4,11,45,34.78650833,-86.71408333
360867,2005,2,13,1,15,47,34.01418611,-86.8658
360868,2005,4,7,5,2,5,32.263575,-86.16145833
360869,2005,4,7,5,22,28,34.57763056,-87.07891111
360870,2005,4,7,5,14,35,33.56036667,-86.76742778
360871,2005,4,8,6,6,10,32.33356389,-88.26438056
360872,2005,4,8,6,21,32,34.7147,-86.64450556
360873,2005,4,8,6,19,27,34.70681111,-86.66946389
360874,2005,2,14,2,18,0,34.67490556,-87.70488611
360875,2005,2,16,4,1,40,31.74788056,-86.43222778
360876,2005,4,17,1,2,57,33.54752222,-86.652525
360877,2005,4,9,7,17,16,31.78141111,-85.56804722
360878,2005,4,9,7,22,38,33.5248,-86.9278
360879,2005,4,10,1,17,40,34.1481,-86.12926111
360880,2005,4,17,1,20,15,34.71348333,-86.69198611
360881,2005,4,18,2,8,5,33.16279444,-87.15290833
360882,2005,4,11,2,20,10,34.86383611,-87.69164167
360883,2005,4,11,2,6,33,32.45461389,-85.00822222
360884,2005,4,18,2,7,10,33.08606111,-86.56353056
360885,2005,4,19,3,11,14,32.95825278,-86.75079167
360886,2005,4,17,1,17,20,31.08805833,-87.64185
360887,2005,4,16,7,18,2,33.88196944,-87.082075
360888,2005,4,16,7,9,50,32.07754167,-85.14929167
360889,2005,4,19,3,12,30,31.31276111,-85.97378056
360890,2005,4,16,7,4,45,32.42795,-85.90009167
360891,2005,4,16,7,6,0,32.43393056,-86.09723056
360892,2005,4,14,5,21,52,33.73970833,-86.68184167
360893,2005,4,20,4,21,10,33.20375556,-85.51396111
360894,2005,4,20,4,13,15,34.56524444,-87.68584444
360895,2005,4,12,3,14,30,32.70942778,-87.90458611
360896,2005,4,14,5,15,55,30.55348056,-88.23580278
360897,2005,4,14,5,15,45,31.98570278,-87.36356111
360898,2005,4,13,4,22,7,34.71381389,-87.70920833
360899,2005,4,20,4,11,15,31.30583056,-87.685275
360900,2005,1,1,7,4,15,32.41656111,-85.70049444
360901,2005,3,11,6,7,25,32.36388611,-86.32943889
360902,2005,3,16,4,7,25,32.54860833,-85.87080556
360903,2005,4,21,5,17,35,32.5348,-85.27325278
360904,2005,4,23,7,17,14,34.62129444,-86.09621389
360905,2005,4,11,2,6,5,32.36685556,-86.32226111
360906,2005,4,23,7,12,15,34.07981111,-86.42148611
360907,2005,4,22,6,12,0,33.57041389,-85.853225
360908,2005,5,1,1,5,30,32.55200556,-86.25651667
360909,2005,5,1,1,17,30,31.19829722,-87.60259722
360910,2005,4,22,6,22,0,34.85909444,-86.60649167
360911,2005,5,2,2,21,0,33.75260556,-85.77733611
360912,2005,5,1,1,20,20,34.21632222,-86.15714444
360913,2005,5,2,2,14,36,34.72060833,-87.63501389
360914,2005,4,23,7,21,48,34.7983,-86.92640833
360915,2005,5,3,3,18,25,33.37803889,-86.70076389
360916,2005,5,4,4,11,30,34.54735,-85.92144167
360917,2005,4,23,7,19,15,33.45785278,-87.195075
360918,2005,5,5,5,14,59,34.7648,-86.87471667
360919,2005,4,24,1,17,2,32.70330833,-85.70845278
360920,2005,4,24,1,6,11,34.66229444,-86.57085833
360921,2005,5,5,5,10,30,33.50091389,-86.752225
360922,2005,5,6,6,3,5,34.09280556,-86.35415833
360923,2005,5,6,6,0,1,31.62674167,-87.845775
360924,2005,5,6,6,17,8,34.25812222,-85.94307222
360925,2005,5,6,6,14,17,33.90591389,-86.11023889
360926,2005,5,7,7,9,45,32.19172778,-87.37835833
360927,2005,4,24,1,21,43,30.72827222,-88.12006389
360928,2005,4,24,1,2,18,33.50046667,-87.11851667
360929,2005,4,25,2,0,50,31.03725278,-87.62706389
360930,2005,5,7,7,19,40,33.90573611,-86.35975
360931,2005,5,7,7,0,20,33.94970278,-85.66381111
360932,2005,5,7,7,21,10,32.69933333,-85.66184167
360933,2005,5,7,7,15,20,34.9339,-87.84931944
360934,2005,5,7,7,10,20,30.98335278,-88.23864444
360935,2005,5,31,3,21,45,30.47255,-88.34161111
360936,2005,5,8,1,17,15,32.72666389,-87.71509444
360937,2005,5,8,1,19,35,34.42275278,-86.26327222
360938,2005,5,8,1,15,45,32.86550278,-88.09174444
360939,2005,4,25,2,0,55,33.80261667,-86.99325833
360940,2005,4,27,4,22,37,34.03335833,-86.25065278
360941,2005,5,9,2,12,50,32.30027778,-85.52688056
360942,2005,5,9,2,16,0,30.53558056,-88.24341667
360943,2005,5,9,2,5,30,34.51814722,-87.27715278
360944,2005,5,8,1,0,10,34.84763056,-86.45856111
360945,2005,5,9,2,15,30,34.36785278,-86.880525
360946,2005,5,10,3,23,15,34.14066667,-87.50752778
360947,2005,4,27,4,16,5,34.725725,-85.975875
360948,2005,5,9,2,19,5,33.58499167,-86.73934444
360949,2005,5,12,5,14,2,34.75683611,-86.48785556
360950,2005,4,27,4,5,25,32.53640833,-86.78040278
360951,2005,5,12,5,5,20,33.70245278,-85.87463611
360952,2005,4,28,5,23,48,34.7829,-86.66036944
360953,2005,5,13,6,10,38,31.73196389,-86.3516
360954,2005,5,12,5,0,20,33.26005278,-87.530525
360955,2005,5,13,6,6,25,31.17659167,-88.35833611
360956,2005,5,13,6,18,0,32.09968611,-85.93054167
360957,2005,4,28,5,17,18,34.20676389,-86.29
360958,2005,5,14,7,2,32,33.276,-87.27054167
360959,2005,5,14,7,11,40,33.36590833,-86.76315
360960,2005,4,28,5,1,15,30.76195,-87.88877222
360961,2005,5,14,7,13,24,34.97762778,-86.86223889
360962,2005,5,14,7,15,50,33.60393611,-86.02339167
360963,2005,5,14,7,13,55,30.95018056,-88.22548333
360964,2005,5,14,7,6,15,34.20279167,-86.82091944
360965,2005,5,14,7,11,20,34.72398611,-87.82163611
360966,2005,5,14,7,20,45,31.06044444,-87.15581389
360967,2005,5,15,1,15,40,32.95347222,-85.25168889
360968,2005,5,15,1,14,40,30.49958611,-88.31994167
360969,2005,5,15,1,15,42,31.65687222,-86.76938889
360970,2005,4,29,6,19,20,34.01759722,-86.91958889
360971,2005,5,15,1,13,50,34.38443889,-85.79371111
360972,2005,5,16,2,20,22,34.69658333,-85.83877222
360973,2005,5,16,2,15,40,33.17259167,-86.28451389
360974,2005,5,16,2,15,10,33.27990278,-87.55173889
360975,2005,5,16,2,17,9,32.63926111,-85.35753056
360976,2005,4,29,6,20,15,32.23633056,-87.234725
360977,2005,4,30,7,4,45,34.32732222,-86.16179167
360978,2005,4,30,7,6,30,31.88033056,-87.37575833
360979,2005,5,17,3,18,30,32.60724167,-85.34739444
360980,2005,5,17,3,11,40,31.33085278,-87.12451944
360981,2005,5,17,3,23,30,32.38144167,-86.008075
360982,2005,5,17,3,14,5,34.10841667,-86.80833889
360983,2005,5,19,5,14,30,31.36991111,-86.03329444
360984,2005,4,30,7,0,45,33.19613333,-87.48507778
360985,2005,5,19,5,0,40,31.06293889,-87.56777778
360986,2005,5,20,6,10,45,34.04991111,-86.11150833
360987,2005,5,29,1,19,0,31.00796944,-86.53438056
360988,2005,5,29,1,7,45,34.074075,-86.15984444
360989,2005,5,20,6,9,45,34.53783056,-87.15914444
360990,2005,5,21,7,4,30,34.07835278,-86.33721389
360991,2005,5,20,6,0,40,32.29998889,-85.09471944
360992,2005,5,23,2,14,55,32.64347222,-85.34900833
360993,2005,5,30,2,12,11,32.46754722,-85.10893889
360994,2005,5,23,2,15,45,33.36435,-86.79633333
360995,2005,5,23,2,12,10,32.48308333,-85.63979167
360996,2005,5,30,2,15,10,34.65394444,-86.75855833
360997,2005,5,23,2,11,45,33.87569167,-85.79820556
360998,2005,5,25,4,23,0,30.27942222,-87.66151944
360999,2005,5,31,3,19,45,33.56286667,-86.72487222
361000,2005,5,26,5,12,15,31.41299167,-85.15271389
361001,2005,5,26,5,22,50,34.65338333,-87.52872778
361002,2005,5,28,7,7,38,33.79674444,-85.78764444
361003,2005,5,27,6,15,40,34.47925556,-86.57557778
361004,2005,5,28,7,13,27,34.72441667,-87.82057222
361005,2005,5,31,3,11,0,33.054075,-86.81104444
361006,2005,5,28,7,23,10,32.26751667,-85.44249444
361007,2005,5,28,7,21,20,31.41833056,-85.67856667
361008,2005,5,28,7,16,0,33.27044444,-87.742175
361009,2005,5,29,1,11,40,31.06791111,-86.79056667
361010,2005,5,29,1,18,36,32.30189444,-86.94959722
361011,2005,5,31,3,20,53,31.28925,-85.47124444
361012,2005,6,1,4,5,25,30.626825,-88.12174167
361013,2005,6,1,4,18,30,34.5455,-87.397475
361014,2005,6,4,7,4,15,32.51563889,-86.430125
361015,2005,6,4,7,2,50,33.61056944,-86.74885
361016,2005,6,4,7,13,40,34.71301667,-87.30930556
361017,2005,6,4,7,0,20,34.93226667,-86.53187778
361018,2005,6,8,4,20,30,30.39191389,-87.75943333
361019,2005,6,8,4,17,55,34.79961111,-87.05419167
361020,2005,6,8,4,7,48,31.94055,-87.13205278
361021,2005,6,8,4,12,17,31.28326667,-86.20793611
361022,2005,6,8,4,14,30,34.77285833,-86.78588056
361023,2005,6,9,5,10,35,34.72733611,-85.73394722
361024,2005,6,9,5,11,0,33.38526944,-86.33301389
361025,2005,6,12,1,2,0,32.94234722,-86.61657778
361026,2005,6,5,1,14,48,34.19930556,-87.39047778
361027,2005,6,14,3,1,21,33.98618333,-85.96534444
361028,2005,6,15,4,9,40,32.46717222,-87.59395833
361029,2005,6,15,4,15,20,33.56838056,-87.40806111
361030,2005,6,6,2,5,45,30.52958611,-88.25548056
361031,2005,6,15,4,11,15,33.68304722,-86.07550278
361032,2005,6,15,4,14,30,33.26525833,-87.60271389
361033,2005,6,6,2,13,20,33.80029167,-86.86830833
361034,2005,6,9,5,23,10,30.74078056,-88.107675
361035,2005,6,15,4,9,28,34.80458889,-86.96971389
361036,2005,6,16,5,23,5,33.34477778,-86.02461667
361037,2005,6,17,6,23,23,30.64048889,-88.08893333
361038,2005,6,9,5,11,15,33.36181111,-86.82923889
361039,2005,6,18,7,0,53,33.50619167,-86.62016944
361040,2005,6,13,2,7,30,32.526525,-85.56965556
361041,2005,6,19,1,15,0,31.55527222,-85.31565556
361042,2005,6,19,1,0,30,31.38053889,-86.43714722
361043,2005,6,19,1,15,20,31.44326667,-88.03023889
361044,2005,6,20,2,15,40,33.20968611,-86.41083611
361045,2005,6,20,2,19,0,31.1362,-85.55703889
361046,2005,6,20,2,14,0,33.18575278,-86.78326111
361047,2005,6,14,3,9,30,33.32508333,-87.57768611
361048,2005,6,20,2,8,42,34.49804444,-86.96640833
361049,2005,6,21,3,20,30,31.62841111,-85.41831944
361050,2005,6,22,4,17,35,33.18689722,-87.52130278
361051,2005,6,2,5,18,50,33.11203056,-87.13863333
361052,2005,6,23,5,20,40,34.05125833,-87.54333889
361053,2005,6,3,6,13,5,30.99973056,-85.4078
361054,2005,6,3,6,17,0,33.7093,-85.50504444
361055,2005,6,28,3,5,0,33.65787222,-86.5938
361056,2005,6,28,3,12,5,31.528275,-87.82884722
361057,2005,6,29,4,6,55,33.20643333,-86.30912778
361058,2005,6,3,6,20,14,31.11405,-85.69689444
361059,2005,6,29,4,10,50,31.77531944,-86.69005278
361060,2005,6,29,4,0,50,34.37135278,-86.35501944
361061,2005,6,26,1,22,48,32.38073889,-86.01040833
361062,2005,6,28,3,14,53,30.81766389,-88.09811944
361063,2005,6,28,3,15,50,32.17774444,-87.735425
361064,2005,6,23,5,3,15,31.95243333,-86.55089722
361065,2005,6,30,5,21,40,33.97226667,-86.11487222
361066,2005,6,24,6,22,0,31.018075,-87.62375833
361067,2005,6,24,6,6,55,33.39596667,-87.60607778
361068,2005,7,1,6,22,39,31.05276944,-87.49272778
361069,2005,6,25,7,1,0,32.09879444,-88.16291944
361070,2005,6,26,1,16,15,32.44548333,-87.50793611
361071,2005,6,26,1,0,30,33.59264722,-86.17385556
361072,2005,7,2,7,23,20,32.84781389,-86.69240278
361073,2005,6,26,1,19,15,31.83563889,-85.87346111
361074,2005,5,30,2,20,53,33.10893611,-86.23188333
361075,2005,8,7,1,20,50,32.41914722,-86.41043611
361076,2005,6,25,7,0,2,31.64259167,-87.23995278
361077,2005,6,18,7,8,5,31.67873611,-86.75527222
361078,2005,7,3,1,8,20,31.01560278,-87.66178889
361079,2005,7,3,1,16,20,34.03740278,-87.090175
361080,2005,7,3,1,19,51,34.94611944,-87.16430833
361081,2005,7,3,1,15,50,34.93665833,-88.03212222
361082,2005,7,4,2,0,55,32.73168889,-86.53918889
361083,2005,7,4,2,1,55,32.79600278,-87.76631944
361084,2005,4,27,4,15,7,32.367675,-86.30872778
361085,2005,7,5,3,14,35,34.14134167,-85.58964444
361086,2005,5,14,7,23,0,33.83095833,-86.35982222
361087,2005,5,16,2,14,15,32.43314167,-85.88581111
361088,2005,5,18,4,1,52,30.25431667,-87.68889444
361089,2005,5,27,6,13,46,31.39427222,-87.02752222
361090,2005,5,27,6,15,50,32.63583056,-85.36468056
361091,2005,7,6,4,21,40,32.62523611,-86.07979444
361092,2005,6,4,7,0,53,32.37310833,-86.29948056
361093,2005,6,5,1,2,30,32.32655,-86.32013056
361094,2005,6,7,3,14,0,31.87627778,-85.24097778
361095,2005,6,9,5,9,0,34.54079722,-86.97381389
361096,2005,6,9,5,19,39,30.52371667,-87.9104
361097,2005,6,10,6,13,20,31.41931944,-87.26978333
361098,2005,6,11,7,13,45,32.32488611,-85.01750278
361099,2005,6,13,2,8,55,30.53623333,-87.88615278
361100,2005,6,17,6,14,5,31.82646389,-85.16348056
361101,2005,6,21,3,14,52,31.40188056,-87.21158056
361102,2005,6,25,7,21,13,32.32711389,-86.26825833
361103,2005,6,27,2,14,57,33.54850833,-86.73616389
361104,2005,6,27,2,19,43,34.70946389,-87.74434722
361105,2005,7,1,6,14,10,33.38647778,-86.98048889
361106,2005,7,1,6,9,5,32.72920278,-88.10905278
361107,2005,7,6,4,17,55,30.59598611,-88.16798889
361108,2005,7,2,7,3,30,32.53512778,-88.28570556
361109,2005,7,6,4,5,45,31.33476944,-88.25588333
361110,2005,7,4,2,0,5,33.85683056,-86.85035278
361111,2005,7,3,1,6,0,30.66283333,-87.84152778
361112,2005,7,7,5,22,58,31.82586111,-85.86069444
361113,2005,7,4,2,22,45,30.740025,-88.08756389
361114,2005,7,8,6,23,16,32.56844722,-85.62512778
361115,2005,7,9,7,2,40,33.923325,-87.62186111
361116,2005,7,11,2,21,10,31.29581389,-86.49785556
361117,2005,7,12,3,12,55,32.50216944,-86.41821111
361118,2005,7,16,7,9,15,30.75318611,-88.20054722
361119,2005,7,17,1,21,20,31.29285833,-87.71415278
361120,2005,7,20,4,22,45,32.25886389,-86.39213889
361121,2005,7,21,5,17,15,30.54502222,-88.40220833
361122,2005,7,22,6,22,5,32.07083056,-87.83651667
361123,2005,7,23,7,16,0,34.66606667,-86.52990556
361124,2005,7,4,2,10,24,33.93325556,-85.61257778
361125,2005,7,16,7,4,0,33.52086111,-86.82899167
361126,2005,7,19,3,15,45,32.02998889,-85.77441667
361127,2005,7,19,3,20,0,34.11356944,-87.66071667
361128,2005,7,5,3,10,54,34.61365556,-86.982475
361129,2005,7,7,5,20,5,33.70994444,-87.49270556
361130,2005,7,7,5,7,30,30.96146667,-87.77527778
