id,year,month,day,weekday,hour,minute,lat,lon
253355,2008,4,14,2,1,40,31.57285,-88.29175556
253356,2008,4,16,4,12,13,32.69504722,-85.14575833
253357,2008,4,19,7,5,50,31.00417222,-87.027125
253358,2008,4,20,1,6,0,32.78348889,-86.57350278
253359,2008,3,16,1,3,14,30.402075,-87.77136389
253360,2008,4,5,7,11,40,33.52880278,-87.14148333
253361,2008,4,8,3,22,12,34.70627778,-86.58871389
253362,2008,4,12,7,16,33,34.76349167,-86.941725
253363,2008,4,29,3,15,15,33.76898056,-87.01074444
253364,2008,5,2,6,11,8,33.57528056,-86.69112778
253365,2008,2,2,7,20,25,34.93308889,-86.71719167
253366,2008,3,10,2,14,45,33.18993056,-86.59960278
253367,2008,3,19,4,20,35,32.98821944,-86.81815556
253368,2008,3,25,3,0,38,33.28718611,-86.36376111
253369,2008,3,27,5,21,35,32.870275,-86.10589444
253370,2008,3,31,2,5,30,30.75178056,-88.225675
253371,2008,4,4,6,15,15,34.13906944,-87.51116667
253372,2008,4,4,6,12,51,31.56820556,-87.86380556
253373,2008,4,10,5,10,35,32.20016389,-87.44739444
253374,2008,4,11,6,20,30,31.02339722,-86.98278889
253375,2008,4,13,1,14,0,30.91316111,-88.27810833
253376,2008,4,18,6,16,40,34.30603611,-86.20036111
253377,2008,4,18,6,11,20,32.483125,-86.41666667
253378,2008,4,20,1,18,10,33.28984444,-87.86930278
253379,2008,4,20,1,20,0,34.883775,-88.03041111
253380,2008,4,21,2,11,30,33.92318611,-86.47202778
253381,2008,4,21,2,4,5,34.87447222,-86.57121389
253382,2008,4,24,5,16,30,33.86271944,-86.55525
253383,2008,4,24,5,16,30,33.06018333,-86.004925
253384,2008,4,25,6,1,30,33.43000833,-87.75298611
253385,2008,4,26,7,3,21,34.27815556,-86.32539444
253386,2008,4,27,1,13,5,30.98903333,-87.70018889
253387,2008,4,27,1,2,10,30.52901667,-88.34020556
253388,2008,4,28,2,20,50,34.30755833,-86.29454167
253389,2008,4,28,2,1,15,33.59117222,-86.14448611
253390,2008,5,11,1,17,40,30.75068889,-88.19302778
253391,2008,4,28,2,19,5,34.84645,-87.80165
253392,2008,4,28,2,8,37,32.40036944,-85.03361111
253393,2008,4,28,2,19,40,33.24096667,-87.58586111
253394,2008,4,30,4,17,37,31.18168056,-87.09514722
253395,2008,4,30,4,6,30,32.46923056,-85.57546944
253396,2008,4,30,4,5,40,33.37986111,-86.74778333
253397,2008,5,1,5,22,15,33.19688889,-86.26131667
253398,2008,5,2,6,21,58,31.340625,-86.993425
253399,2008,5,4,1,20,8,32.93085833,-86.65731389
253400,2008,5,4,1,15,50,33.82665278,-86.46033056
253401,2008,5,4,1,15,30,32.52759444,-85.26627778
253402,2008,5,5,2,19,25,30.82891944,-88.06898056
253403,2008,5,6,3,21,1,33.92923333,-86.81213056
253404,2008,5,7,4,4,15,30.38321389,-87.76789722
253405,2008,5,7,4,23,45,34.08702222,-87.59633333
253406,2008,5,8,5,20,25,33.63981111,-87.74296667
253407,2008,4,25,6,23,42,34.36565,-87.712075
253408,2008,5,7,4,6,30,33.46834167,-86.89171389
253409,2008,4,19,7,12,28,34.22938333,-86.90973611
253410,2008,3,30,1,10,29,30.70656389,-88.22545556
253411,2008,3,31,2,12,30,30.43959167,-88.26366667
253412,2008,4,18,6,20,25,33.65299722,-85.87557222
253413,2008,5,11,1,18,50,31.63975556,-85.89626389
253414,2008,5,15,5,7,0,33.58459444,-87.61188889
253415,2008,4,9,4,20,13,32.36830833,-86.30878611
253416,2008,4,27,1,13,18,32.48854167,-86.21018889
253417,2008,2,3,1,9,50,33.83819722,-87.25494167
253418,2008,1,28,2,14,7,32.54994167,-86.19331111
253419,2008,5,8,5,14,0,33.24197222,-87.40954444
253420,2008,3,22,7,3,35,33.13561111,-87.45108611
253421,2008,4,26,7,13,35,33.80682222,-87.14080833
253422,2008,4,30,4,6,55,30.44726667,-88.11618889
253423,2008,5,3,7,21,30,33.509125,-87.73333889
253424,2008,5,10,7,16,50,33.07370556,-86.54343056
253425,2008,5,10,7,19,40,33.88790833,-87.16074444
253426,2008,5,16,6,21,40,34.19008056,-86.24928611
253427,2008,5,22,5,7,40,32.83838611,-85.51578056
253428,2008,5,21,4,18,7,32.81742778,-85.17142778
253429,2008,5,15,5,21,20,30.49941111,-88.33484167
253430,2008,5,17,7,2,12,32.36830833,-86.30583056
253431,2008,5,18,1,3,30,32.49089444,-85.78728611
253432,2008,5,22,5,19,30,34.24802778,-85.59881667
253433,2008,5,21,4,20,45,34.42078333,-87.62043056
253434,2008,5,17,7,14,15,34.11541111,-85.86293889
253435,2008,5,2,6,14,22,34.01428889,-85.99861111
253436,2008,4,10,5,19,43,33.14775556,-87.63751111
253437,2008,4,11,6,5,15,34.20545,-86.74210278
253438,2008,4,19,7,23,25,33.35443333,-87.61184722
253439,2008,4,29,3,6,50,34.22446111,-86.61561111
253440,2008,5,1,5,17,10,34.4801,-86.82168889
253441,2008,5,6,3,1,37,34.60696389,-86.979925
253442,2008,5,7,4,15,0,32.95408889,-87.62309167
253443,2008,5,14,4,16,0,30.37895556,-88.16520833
253444,2008,5,21,4,15,5,32.65034167,-86.93544722
253445,2008,5,28,4,12,17,32.561625,-85.12295
253446,2008,5,30,6,10,15,30.78909167,-88.29324167
253447,2008,4,26,7,17,6,34.87438333,-86.98043333
253448,2008,5,30,6,22,15,32.53764722,-85.501425
253449,2008,5,30,6,20,18,31.216375,-86.28291944
253450,2008,5,31,7,21,20,32.60556111,-86.11572222
253451,2008,5,26,2,10,30,32.48993611,-85.03071944
253452,2008,5,16,6,20,30,33.47140278,-86.04758333
253453,2008,5,23,6,21,45,34.88351944,-86.42358611
253454,2008,5,24,7,5,50,34.82622222,-86.71382222
253455,2008,5,30,6,13,40,32.09585833,-88.17405833
253456,2008,5,30,6,21,50,31.45846667,-87.53382778
253457,2008,5,30,6,21,6,34.74331389,-86.67429167
253458,2008,6,6,6,0,15,32.53342778,-85.55409722
253459,2008,5,14,4,15,58,33.40050556,-86.96394722
253460,2008,5,29,5,12,8,34.24689444,-86.23405
253461,2008,6,6,6,23,30,31.23480278,-86.32159722
253462,2008,5,4,1,21,21,32.45084167,-85.58625278
253463,2008,3,12,4,18,50,30.41463056,-87.51863611
253464,2008,4,25,6,1,15,34.03829444,-86.11375833
253465,2008,5,1,5,9,14,33.30235,-87.60031667
253466,2008,5,4,1,22,39,34.10247778,-86.72756667
253467,2008,5,6,3,13,50,34.71776667,-87.79172778
253468,2008,5,11,1,23,57,31.38322222,-85.64508611
253469,2008,5,11,1,5,10,33.03470556,-87.34153333
253470,2008,5,19,2,7,14,30.40661667,-87.73145278
253471,2008,5,19,2,17,35,33.799225,-85.75705833
253472,2008,5,20,3,20,45,30.47245833,-87.85323611
253473,2008,5,25,1,1,25,30.80779167,-88.25242778
253474,2008,6,4,4,17,3,32.40128889,-86.21276389
253475,2008,5,28,4,1,45,34.61960278,-86.134325
253476,2008,6,6,6,6,20,32.16158889,-86.27115
253477,2008,5,30,6,13,11,34.64729444,-86.67313333
253478,2008,6,7,7,1,45,31.33276389,-85.86740278
253479,2008,5,31,7,11,30,31.409325,-85.80264444
253480,2008,6,7,7,14,40,32.179825,-86.08346111
253481,2008,6,9,2,23,51,32.48810833,-85.01040556
253482,2008,6,8,1,3,45,34.44827222,-86.87366111
253483,2008,5,31,7,23,14,34.58373056,-87.02384167
253484,2008,6,3,3,18,30,31.17573333,-87.76528056
253485,2008,6,4,4,12,30,32.51616667,-86.59548333
253486,2008,5,27,3,14,35,34.20383333,-87.92206111
253487,2008,6,10,3,16,20,33.01895556,-87.14818889
253488,2008,6,11,4,9,45,32.01338889,-86.03009444
253489,2008,6,14,7,2,50,31.1097,-88.08256389
253490,2008,6,12,5,8,30,34.73301111,-87.87867778
253491,2008,6,12,5,16,50,32.57730278,-85.97060278
253492,2008,6,16,2,5,35,31.35114444,-87.67553333
253493,2008,6,17,3,17,50,32.14851944,-86.106775
253494,2008,6,20,6,18,30,30.87164722,-88.30580833
253495,2008,6,13,6,15,30,33.17395556,-87.47411111
253496,2008,6,22,1,10,20,31.56706389,-85.757475
253497,2008,6,24,3,14,15,31.64943611,-87.48893611
253498,2008,6,13,6,7,30,34.05404722,-88.13794722
253499,2008,4,13,1,13,30,34.75838056,-86.59245833
253500,2008,5,26,2,18,56,32.96100278,-85.75713056
253501,2008,5,30,6,13,55,33.79621389,-87.05584722
253502,2008,6,1,1,17,8,34.39926944,-86.82146389
253503,2008,6,2,2,6,25,33.46583889,-86.75709722
253504,2008,6,2,2,20,0,30.433625,-88.25478333
253505,2008,6,15,1,21,35,32.69549722,-88.30014444
253506,2008,5,20,3,10,40,30.66265833,-88.08830278
253507,2008,6,17,3,9,0,32.58771944,-87.24655278
253508,2008,6,20,6,13,25,32.391775,-86.32584444
253509,2008,6,20,6,23,35,32.45666389,-85.07703611
253510,2008,6,21,7,22,40,33.832575,-86.99814167
253511,2008,6,21,7,1,15,32.16798889,-88.16746111
253512,2008,6,22,1,4,37,34.79279722,-86.57733056
253513,2008,6,22,1,17,7,31.40489444,-87.01869167
253514,2008,6,23,2,0,7,33.97326111,-85.61662778
253515,2008,6,23,2,2,55,34.04623333,-87.91356389
253516,2008,6,24,3,5,50,34.47610278,-86.22095
253517,2008,6,25,4,23,30,34.13479444,-86.12304167
253518,2008,6,26,5,16,45,32.85197778,-85.56781944
253519,2008,6,27,6,22,15,31.38511389,-85.12786389
253520,2008,6,29,1,21,5,32.11282222,-85.72889444
253521,2008,6,29,1,18,30,31.21636944,-85.84192222
253522,2008,7,2,4,12,5,33.84918611,-85.91566111
253523,2008,7,5,7,15,15,33.53809444,-85.63853611
253524,2008,5,3,7,1,33,31.29124167,-85.78219722
253525,2008,5,10,7,1,50,34.00844167,-85.99389444
253526,2008,6,3,3,19,25,34.25808056,-86.26480833
253527,2008,6,6,6,17,1,34.80873889,-87.63843333
253528,2008,6,18,4,21,5,32.32677778,-86.30970833
253529,2008,6,27,6,15,34,32.815825,-86.60513889
253530,2008,6,6,6,7,22,31.85419167,-85.99650833
253531,2008,6,15,1,7,21,33.336625,-86.93416944
253532,2008,6,17,3,21,21,34.67564167,-86.74628611
253533,2008,6,17,3,14,13,33.98905278,-85.86584722
253534,2008,6,22,1,2,40,32.34409722,-86.22418056
253535,2008,6,27,6,16,54,34.48288611,-87.69773056
253536,2008,7,4,6,22,22,33.70809722,-86.5925
253537,2008,6,1,1,20,45,32.77258889,-85.78706389
253538,2008,6,3,3,10,7,31.84464444,-86.64882778
253539,2008,6,3,3,9,50,34.31154722,-86.16770278
253540,2008,6,18,4,19,30,33.7389,-85.88242222
253541,2008,6,21,7,9,9,30.81454444,-87.77183611
253542,2008,6,25,4,2,0,34.29431111,-86.4827
253543,2008,6,26,5,22,0,31.66362778,-87.92095
253544,2008,6,29,1,19,40,32.29775278,-86.81268889
253545,2008,7,5,7,15,35,34.71253056,-86.67099167
253546,2008,7,8,3,15,45,32.23668611,-85.93436667
253547,2008,7,11,6,2,42,32.04536944,-86.81611111
253548,2008,7,12,7,13,10,33.95631944,-85.56701667
253549,2008,7,12,7,22,35,31.56314167,-85.86733889
253550,2008,7,13,1,9,47,34.359175,-87.59869167
253551,2008,7,16,4,16,15,32.71203889,-86.31772222
253552,2008,7,1,3,20,20,30.82251944,-88.26145556
253553,2008,7,6,1,17,8,33.64594722,-85.50182778
253554,2008,5,29,5,23,25,34.79666111,-86.78441667
253555,2008,6,8,1,9,15,34.49829722,-87.76275833
253556,2008,6,9,2,4,50,33.67013889,-86.83096944
253557,2008,6,13,6,15,45,33.16715833,-86.86151389
253558,2008,6,18,4,15,40,33.5534,-86.27637778
253559,2008,6,21,7,20,45,33.70641111,-86.19578611
253560,2008,6,28,7,18,0,34.15123056,-86.57074167
253561,2008,7,1,3,7,52,32.42221944,-85.029825
253562,2008,7,4,6,23,0,32.66359444,-87.86191389
253563,2008,7,4,6,3,40,31.30671389,-87.16384167
253564,2008,7,7,2,6,40,33.08783889,-86.99206389
253565,2008,7,10,5,14,5,33.80575278,-86.3649
253566,2008,7,8,3,14,10,31.06933056,-85.69181389
253567,2008,7,8,3,23,55,32.45271944,-85.00610278
253568,2008,7,8,3,13,25,33.81226111,-86.99561389
253569,2008,7,15,3,22,0,31.128475,-87.56369167
253570,2008,7,16,4,3,0,32.62033333,-85.69518333
253571,2008,7,17,5,13,20,33.84479722,-86.89665556
253572,2008,7,17,5,13,55,34.85955833,-87.42340556
253573,2008,7,6,1,14,38,30.65943611,-87.88500278
253574,2008,7,15,3,9,29,33.16749722,-87.53234722
253575,2008,6,12,5,15,56,34.82092222,-87.65347778
253576,2008,7,23,4,6,30,32.46871111,-85.97788889
253577,2008,6,14,7,14,53,34.78745,-86.58698333
253578,2008,6,23,2,18,20,34.73703333,-86.61469444
253579,2008,5,31,7,4,20,33.52061944,-86.8211
253580,2008,6,23,2,20,59,33.39148056,-86.78999722
253581,2008,6,30,2,17,59,33.61314444,-86.11080278
253582,2008,6,27,6,10,33,33.7652,-86.04185
253583,2008,6,30,2,16,15,34.62645556,-86.899475
253584,2008,7,6,1,20,45,34.89870833,-87.67059722
253585,2008,7,6,1,18,25,32.88099167,-87.90931389
253586,2008,7,19,7,1,10,34.477075,-86.21918056
253587,2008,7,22,3,19,20,32.34687222,-86.09498056
253588,2008,5,18,1,0,55,33.58817778,-86.76625278
253589,2008,5,23,6,22,39,30.66365833,-88.05394444
253590,2008,6,26,5,17,58,33.45464722,-87.01610278
253591,2008,6,29,1,13,53,31.24157222,-85.36861667
253592,2008,7,25,6,1,19,34.80211389,-86.67628611
253593,2008,6,23,2,17,26,32.10811944,-87.09410556
253594,2008,7,4,6,21,46,30.71521944,-88.08069722
253595,2008,7,5,7,5,0,33.2363,-87.75501389
253596,2008,7,18,6,5,5,34.33108889,-88.16721111
253597,2008,7,19,7,18,0,34.93142778,-87.66928333
253598,2008,7,20,1,17,30,34.82625,-87.73034722
253599,2008,7,20,1,13,55,34.36828889,-85.683875
253600,2008,7,20,1,19,45,32.58776389,-85.61003333
253601,2008,7,21,2,23,10,32.24431111,-88.41230278
253602,2008,7,22,3,11,48,33.618475,-85.70368056
253603,2008,7,25,6,4,5,30.65782222,-88.15301667
253604,2008,7,25,6,19,52,32.80026111,-86.57951944
253605,2008,7,26,7,13,40,34.98174722,-87.67198333
253606,2008,7,28,2,16,30,33.63786389,-86.0265
253607,2008,4,8,3,19,16,34.71348889,-86.69168333
253608,2008,6,13,6,1,59,33.59301111,-86.26799722
253609,2008,7,16,4,20,0,33.60400278,-86.64831111
253610,2008,7,13,1,15,15,34.88483889,-86.73899167
253611,2008,7,20,1,10,35,33.07688889,-86.73314444
253612,2008,7,20,1,11,10,31.93740833,-86.02132222
253613,2008,7,20,1,22,5,30.548875,-88.17370556
253614,2008,7,20,1,23,45,34.30781667,-86.47360278
253615,2008,7,21,2,14,45,33.74833056,-87.13620556
253616,2008,7,28,2,8,13,33.46478056,-86.93901944
253617,2008,7,28,2,9,15,34.27618333,-86.288025
253618,2008,7,29,3,19,55,30.72791667,-88.07281111
253619,2008,7,29,3,22,10,30.49832778,-88.1112
253620,2008,7,29,3,10,12,31.27165556,-85.88036389
253621,2008,7,31,5,18,25,32.52993611,-86.34569444
253622,2008,8,2,7,10,5,33.33115556,-86.81262778
253623,2008,8,2,7,3,30,34.05959167,-87.22528611
253624,2008,8,2,7,10,45,34.81644444,-86.49576389
253625,2008,8,2,7,0,40,30.58908611,-88.25707778
253626,2008,8,5,3,9,10,31.43064444,-87.29348611
253627,2008,6,11,4,2,0,30.24959444,-87.76556944
253628,2008,6,29,1,9,51,30.76061944,-88.15401944
253629,2008,7,7,2,13,55,34.29616389,-86.35161667
253630,2008,7,13,1,13,5,33.89023333,-87.28451111
253631,2008,7,19,7,23,13,34.2529,-86.19270556
253632,2008,7,22,3,8,38,34.085275,-86.86621389
253633,2008,7,26,7,20,56,32.43691111,-85.05298333
253634,2008,7,27,1,0,1,32.31365,-85.17686667
253635,2008,7,29,3,17,33,32.42622222,-86.36100278
253636,2008,7,30,4,21,55,32.70161944,-85.74560833
253637,2008,7,30,4,12,30,32.80333333,-85.22966111
253638,2008,8,2,7,0,15,34.07038056,-86.00841667
253639,2008,8,2,7,4,15,32.43704444,-86.63864444
253640,2008,8,2,7,3,55,33.55313611,-86.74311111
253641,2008,8,3,1,17,0,33.49132222,-85.91259167
253642,2008,8,5,3,4,55,32.7544,-85.23236389
253643,2008,8,5,3,22,25,30.68358611,-88.16985833
253644,2008,8,6,4,18,3,31.32823611,-87.12894722
253645,2008,8,7,5,14,45,33.20269167,-85.76465278
253646,2008,8,8,6,18,42,32.47175278,-85.02981667
253647,2008,8,8,6,16,50,33.83264444,-87.22533056
