id,year,month,day,weekday,hour,minute,lat,lon
286898,2007,1,21,1,7,45,33.311825,-87.63714722
286899,2007,1,24,4,5,55,33.62041667,-85.63264722
286900,2007,1,24,4,17,15,34.53896667,-85.69706944
286901,2007,2,1,5,2,15,33.96431111,-87.34113333
286902,2007,2,1,5,7,25,33.71323333,-87.26518333
286903,2007,1,24,4,15,45,30.45793611,-87.74238056
286904,2007,1,25,5,15,25,33.12893611,-87.78817778
286905,2007,2,10,7,6,30,33.89426667,-86.24556944
286906,2007,2,10,7,12,20,33.74023333,-88.19575
286907,2007,2,11,1,18,9,32.50759444,-86.37390556
286908,2007,2,15,5,11,8,33.36406111,-87.66162222
286909,2007,2,16,6,18,0,32.23645833,-86.12668611
286910,2007,2,16,6,8,20,32.90977778,-87.87626111
286911,2007,1,4,5,5,45,33.52272222,-87.06103889
286912,2007,1,11,5,7,51,34.69097222,-86.35308889
286913,2007,1,31,4,0,20,33.92055833,-86.93330833
286914,2007,2,4,1,21,10,32.563725,-87.52825556
286915,2007,2,4,1,4,30,31.81022778,-87.7531
286916,2007,2,5,2,12,0,33.58149167,-85.84919444
286917,2007,2,3,7,22,40,33.392875,-87.02479444
286918,2007,2,2,6,8,0,31.01872222,-87.65397222
286919,2007,2,4,1,0,30,30.82658611,-88.26329444
286920,2007,2,4,1,6,15,31.13616944,-88.08338056
286921,2007,2,3,7,8,10,34.25916944,-86.38343611
286922,2007,2,3,7,8,45,32.52954444,-86.13111667
286923,2007,2,11,1,14,40,33.38912778,-86.98634722
286924,2007,2,19,2,3,59,30.72808333,-88.11999722
286925,2007,2,20,3,15,54,30.69388056,-88.06118333
286926,2007,2,24,7,2,25,33.44926667,-86.95538889
286927,2007,3,1,5,18,48,30.70641111,-88.12174167
286928,2007,3,2,6,11,40,30.70783889,-88.12394444
286929,2007,3,4,1,11,56,30.69831389,-88.06041667
286930,2007,2,6,3,19,10,34.84011667,-86.831725
286931,2007,2,7,4,2,30,31.64517222,-85.81009167
286932,2007,2,7,4,15,30,33.86445,-86.55283889
286933,2007,2,8,5,7,45,34.866375,-87.75892222
286934,2007,2,8,5,5,40,32.89676667,-86.69105833
286935,2007,2,8,5,7,45,33.261875,-86.44895
286936,2007,2,9,6,15,45,32.11731111,-87.99969167
286937,2007,2,9,6,22,0,32.53143889,-85.65492778
286938,2007,2,16,6,8,25,33.17718889,-87.38482778
286939,2007,2,18,1,11,0,31.29323889,-87.57243889
286940,2007,2,19,2,15,10,33.51696944,-86.14814167
286941,2007,2,19,2,3,30,33.86398056,-87.40146111
286942,2007,2,19,2,12,30,31.97011389,-87.070875
286943,2007,2,19,2,11,15,34.31018333,-86.89263333
286944,2007,2,19,2,19,30,31.88604444,-86.60781111
286945,2007,2,21,4,9,10,31.616675,-85.16282778
286946,2007,2,22,5,18,30,33.92585,-86.80471389
286947,2007,2,23,6,16,28,31.43095833,-86.17673611
286948,2007,2,23,6,22,40,32.04419167,-85.95405278
286949,2007,2,24,7,3,0,33.92291111,-87.61855278
286950,2007,2,24,7,5,0,34.06971111,-85.91285
286951,2007,2,24,7,12,32,32.29105556,-85.28733056
286952,2007,2,26,2,8,30,34.79395833,-86.74912778
286953,2007,2,27,3,3,0,34.55950556,-85.72034444
286954,2007,3,1,5,15,0,31.34786111,-86.54194167
286955,2007,3,1,5,12,40,33.26730556,-88.143375
286956,2007,3,7,4,20,35,33.25052222,-87.13201111
286957,2007,3,9,6,11,20,34.19821667,-86.78170278
286958,2007,2,2,6,15,26,30.71995278,-88.14941667
286959,2007,1,5,6,16,45,34.68613056,-86.72831389
286960,2007,1,5,6,16,17,31.54062222,-87.35721944
286961,2007,1,11,5,20,0,31.29978889,-85.337125
286962,2007,1,12,6,5,12,33.28607222,-86.88924167
286963,2007,1,13,7,23,40,33.59248611,-86.85488611
286964,2007,1,15,2,6,20,32.89155833,-85.41137778
286965,2007,1,21,1,17,45,30.60437222,-88.07596667
286966,2007,1,25,5,18,17,33.18873056,-87.56789167
286967,2007,2,2,6,3,7,33.51978889,-86.83146389
286968,2007,2,3,7,20,35,30.66984167,-88.10269167
286969,2007,2,5,2,12,14,31.38777778,-85.57974167
286970,2007,2,5,2,13,38,34.75369167,-86.57145833
286971,2007,2,9,6,21,7,32.46050278,-86.36020278
286972,2007,2,28,4,18,58,33.34169444,-86.89555
286973,2007,2,15,5,23,8,30.65626944,-88.14365278
286974,2007,2,12,2,13,47,34.35638611,-86.01475556
286975,2007,2,16,6,18,37,32.91311944,-86.71323333
286976,2007,2,17,7,18,40,30.660675,-88.07369444
286977,2007,2,25,1,20,45,33.58072222,-86.70857222
286978,2007,2,25,1,16,45,33.76904167,-87.01065833
286979,2007,3,19,2,10,45,33.50006667,-86.85276111
286980,2007,3,17,7,12,40,30.61856944,-88.15695278
286981,2007,3,15,5,22,52,30.78895833,-88.20878056
286982,2007,3,13,3,11,42,33.78822778,-86.68612778
286983,2007,3,13,3,15,13,33.76218889,-86.07073333
286984,2007,3,12,2,9,5,30.68705556,-88.07361389
286985,2007,3,11,1,19,40,30.70042778,-88.04448611
286986,2007,3,10,7,2,10,33.51981667,-86.82583611
286987,2007,3,7,4,18,38,33.28343611,-87.52319444
286988,2007,3,6,3,22,58,33.65470556,-86.64695556
286989,2007,3,23,6,19,17,33.57141389,-86.78433611
286990,2007,3,23,6,16,11,32.65354167,-85.34594444
286991,2007,3,24,7,17,11,34.85761944,-87.54197778
286992,2007,3,28,4,5,40,33.63520278,-86.66187222
286993,2007,3,30,6,23,21,33.20855278,-87.57226111
286994,2007,3,31,7,4,23,32.35785556,-86.33273333
286995,2007,4,30,2,4,0,30.70971389,-88.0765
286996,2007,4,4,4,15,35,33.60058889,-86.65141944
286997,2007,1,2,3,15,16,32.42237778,-85.04003056
286998,2007,1,21,1,20,15,33.55202778,-87.0068
286999,2007,1,5,6,2,15,32.41164444,-86.15636389
287000,2007,2,7,4,17,25,33.02471944,-87.31824444
287001,2007,2,8,5,8,20,32.48422222,-85.03151111
287002,2007,2,9,6,21,10,30.46335833,-87.79795556
287003,2007,2,11,1,10,5,32.66485556,-85.47311389
287004,2007,2,16,6,4,30,32.76140833,-87.74174722
287005,2007,2,17,7,18,17,33.20551389,-87.53313056
287006,2007,2,18,1,22,5,30.81979722,-88.35121667
287007,2007,2,19,2,11,35,33.52520833,-86.66226111
287008,2007,2,21,4,14,50,33.65981111,-85.39366944
287009,2007,2,22,5,21,9,31.30503611,-86.49927778
287010,2007,2,23,6,22,30,30.83186389,-88.28304722
287011,2007,2,24,7,4,0,33.26961667,-87.61410556
287012,2007,2,26,2,0,49,31.01661944,-87.55157778
287013,2007,2,26,2,20,30,32.09863056,-85.81025
287014,2007,2,26,2,7,45,30.9174,-87.79031667
287015,2007,2,27,3,15,15,34.6892,-85.79528056
287016,2007,2,28,4,22,57,34.03168333,-85.98076111
287017,2007,1,30,3,11,30,33.11499722,-87.47538333
287018,2007,3,1,5,5,20,33.93766667,-86.39006944
287019,2007,3,1,5,7,5,33.89531944,-86.51711944
287020,2007,3,2,6,21,32,32.27299167,-86.17176111
287021,2007,3,3,7,4,10,33.51424167,-86.84453889
287022,2007,3,7,4,23,24,33.66372778,-85.826625
287023,2007,3,7,4,2,1,30.40738611,-87.68071111
287024,2007,3,8,5,15,25,33.49002778,-86.83956111
287025,2007,3,9,6,21,10,34.67270833,-86.21022778
287026,2007,3,9,6,13,20,33.91905556,-85.91363889
287027,2007,3,10,7,13,25,33.80759444,-87.14197222
287028,2007,3,10,7,16,20,34.07628056,-86.86619444
287029,2007,3,10,7,23,45,34.945975,-87.49966944
287030,2007,3,11,1,1,5,33.50782778,-87.64496111
287031,2007,3,11,1,4,30,31.692625,-88.04268333
287032,2007,3,11,1,3,15,32.55996667,-85.81115833
287033,2007,3,12,2,5,25,32.77257778,-86.56679444
287034,2007,3,13,3,17,5,33.22186111,-86.32033889
287035,2007,3,14,4,13,35,34.18226944,-85.639925
287036,2007,3,15,5,9,30,32.95002222,-87.62346944
287037,2007,3,15,5,11,0,34.65085,-85.94294444
287038,2007,3,16,6,15,0,34.66517778,-86.84358333
287039,2007,3,17,7,22,50,31.32473333,-86.02088611
287040,2007,3,17,7,20,45,33.32976944,-85.46046111
287041,2007,3,17,7,13,50,33.96599444,-85.86629167
287042,2007,3,18,1,12,25,33.73636944,-87.96042222
287043,2007,3,20,3,5,40,32.88681944,-86.67053333
287044,2007,3,20,3,19,30,30.54772778,-88.17460278
287045,2007,3,21,4,10,25,31.72619167,-87.23974444
287046,2007,3,22,5,21,54,33.35996944,-85.39438889
287047,2007,3,23,6,8,22,31.257525,-85.23332222
287048,2007,3,23,6,22,55,31.38683611,-85.63530556
287049,2007,3,23,6,14,0,30.98721944,-87.625775
287050,2007,3,24,7,11,15,33.81597778,-86.98343889
287051,2007,3,24,7,1,0,32.81031944,-85.78751944
287052,2007,3,24,7,9,40,31.72611389,-87.21030833
287053,2007,3,24,7,23,55,33.58759167,-86.17849167
287054,2007,3,25,1,18,10,32.5331,-85.86068889
287055,2007,3,26,2,15,56,30.56103889,-88.18136667
287056,2007,3,26,2,6,30,32.70286944,-86.09303889
287057,2007,3,28,4,13,40,32.7984,-85.23380278
287058,2007,3,28,4,5,20,34.53677222,-86.53479167
287059,2007,3,29,5,13,10,32.01960278,-87.31296944
287060,2007,3,30,6,1,30,31.20093889,-87.17428611
287061,2007,3,30,6,11,15,32.18723889,-85.87309167
287062,2007,3,30,6,19,30,32.764675,-86.62781389
287063,2007,3,30,6,7,10,34.05451389,-85.45958889
287064,2007,3,31,7,11,35,30.66970833,-88.04788333
287065,2007,3,31,7,12,35,34.17668333,-88.03869722
287066,2007,3,31,7,20,40,31.40275278,-87.34209722
287067,2007,3,10,7,22,15,32.02787222,-87.52607778
287068,2007,3,24,7,3,20,32.76866944,-85.80614722
287069,2007,4,1,1,18,42,32.79711111,-87.11496667
287070,2007,4,1,1,20,35,30.701125,-88.2255
287071,2007,4,1,1,18,35,32.27422778,-86.17299444
287072,2007,4,2,2,17,50,34.01716389,-86.74750833
287073,2007,4,2,2,15,10,30.672925,-88.20766667
287074,2007,4,3,3,14,9,34.80652222,-86.5722
287075,2007,4,3,3,16,0,34.660325,-86.51727778
287076,2007,4,4,4,8,45,31.61723333,-87.64071667
287077,2007,4,4,4,7,25,33.33146111,-87.571875
287078,2007,4,5,5,7,7,32.46925833,-85.08332778
287079,2007,4,6,6,12,28,33.80881667,-86.82529444
287080,2007,4,6,6,15,45,33.78471667,-85.92893611
287081,2007,4,7,7,21,15,30.71133611,-88.30390278
287082,2007,4,7,7,2,0,31.24311667,-85.57051389
287083,2007,4,7,7,2,10,32.20822778,-86.55383333
287084,2007,4,7,7,16,15,32.88329167,-87.23081944
287085,2007,4,7,7,20,0,33.32015556,-86.786575
287086,2007,4,8,1,0,48,30.44295278,-87.88621389
287087,2007,4,9,2,9,55,33.12758333,-87.64590278
287088,2007,4,9,2,17,20,34.64155,-87.77600556
287089,2007,4,11,4,21,42,34.74870556,-87.69668889
287090,2007,4,11,4,23,50,30.49253889,-87.92344722
287091,2007,4,12,5,11,18,32.94537778,-85.20823333
287092,2007,4,12,5,2,2,34.05962778,-86.86653056
287093,2007,4,13,6,0,1,34.80782778,-86.98726389
287094,2007,4,14,7,13,10,32.58291944,-87.59226389
287095,2007,4,14,7,1,0,33.242975,-86.579175
287096,2007,4,14,7,20,19,34.63236111,-86.86658611
287097,2007,4,14,7,1,0,34.25805278,-86.15546111
287098,2007,4,15,1,3,15,33.264025,-86.22681389
287099,2007,4,16,2,13,5,34.22333889,-85.56699167
287100,2007,4,17,3,17,14,33.55660833,-85.71396667
287101,2007,1,8,2,8,3,34.65668333,-86.00157222
287102,2007,4,16,2,13,49,31.44256389,-85.64900833
287103,2007,4,17,3,0,45,33.64781111,-85.425975
287104,2007,4,18,4,12,15,33.19163333,-85.73303333
287105,2007,4,18,4,15,12,34.77298333,-87.36996389
287106,2007,4,18,4,20,40,33.27485278,-87.76028333
287107,2007,4,19,5,15,50,33.13288056,-86.87688889
287108,2007,4,19,5,20,0,33.64730833,-85.86523333
287109,2007,4,20,6,8,55,34.22473333,-87.90906389
287110,2007,4,20,6,12,15,30.45796667,-87.73392222
287111,2007,4,21,7,0,50,33.81919722,-87.31227222
287112,2007,4,21,7,12,15,32.42215278,-85.35393889
287113,2007,4,21,7,20,25,30.40393889,-87.76818333
287114,2007,4,21,7,10,30,34.19145833,-86.78671944
287115,2007,4,22,1,22,10,31.17781667,-86.57911389
287116,2007,4,24,3,1,15,34.95254444,-85.75404444
287117,2007,4,17,3,7,15,30.55574167,-88.34451111
287118,2007,3,31,7,3,0,33.59974167,-86.91190833
287119,2007,4,24,3,16,35,34.78184167,-85.72229722
287120,2007,4,25,4,1,15,32.48701389,-85.63721389
287121,2007,4,26,5,8,50,33.52285,-85.40885833
287122,2007,4,27,6,8,50,33.00134167,-87.76772778
287123,2007,4,27,6,18,5,33.13667778,-87.63355556
287124,2007,4,27,6,18,28,34.448175,-86.86654444
287125,2007,4,30,2,10,27,34.43402222,-86.26438056
287126,2007,4,27,6,19,35,32.35801111,-86.37363056
287127,2007,4,28,7,16,5,33.91796667,-85.55793056
287128,2007,4,28,7,16,30,30.92421111,-88.20074722
287129,2007,4,29,1,16,10,30.75778333,-88.22555278
287130,2007,4,29,1,17,25,33.52034167,-86.14719722
287131,2007,4,3,3,1,42,30.69264444,-88.20986389
287132,2007,5,1,3,4,45,32.7899,-86.76867778
287133,2007,5,1,3,8,30,30.55254444,-88.12373611
287134,2007,4,6,6,14,49,33.23918333,-87.48571667
287135,2007,5,2,4,14,0,31.59429167,-85.53037778
287136,2007,5,2,4,18,30,34.85663889,-86.66601389
287137,2007,5,2,4,21,40,33.2613,-87.07113889
287138,2007,5,3,5,4,40,33.136625,-86.74517222
287139,2007,5,4,6,19,40,33.47539722,-85.37736111
287140,2007,5,4,6,23,50,34.70511389,-87.65325
287141,2007,5,5,7,7,15,32.99356944,-87.22989167
287142,2007,5,5,7,17,0,31.48265833,-87.84120556
287143,2007,5,5,7,23,15,32.99870833,-86.89532778
287144,2007,5,5,7,20,30,32.37995,-86.26348611
287145,2007,5,6,1,13,45,32.05905833,-86.34058889
287146,2007,5,6,1,15,15,31.31671389,-86.94448056
287147,2007,5,6,1,16,5,30.31155833,-88.13815278
287148,2007,5,6,1,0,1,34.1715,-86.68585556
287149,2007,5,6,1,0,21,33.83770556,-87.27341389
287150,2007,5,6,1,17,40,34.19321667,-85.95046389
287151,2007,5,7,2,13,25,33.590175,-86.42791111
287152,2007,5,7,2,18,0,33.89364722,-87.86743056
287153,2007,5,9,4,11,45,32.53174722,-85.12649722
287154,2007,5,9,4,19,0,31.10183611,-86.56485
287155,2007,5,9,4,15,30,34.60106389,-87.03484167
287156,2007,5,10,5,16,25,30.61831667,-87.78874167
287157,2007,5,10,5,15,13,31.29377222,-86.22741944
287158,2007,5,11,6,21,30,33.05668889,-85.48455556
287159,2007,5,11,6,15,58,32.335775,-86.22492222
287160,2007,5,12,7,5,23,34.01760833,-86.92955278
287161,2007,5,12,7,13,2,34.1946,-86.98312778
287162,2007,5,12,7,18,30,34.07894722,-86.86639722
287163,2007,5,13,1,2,0,33.60328889,-86.47701667
287164,2007,5,13,1,14,55,32.59596944,-88.22300556
287165,2007,5,13,1,17,40,33.56444167,-86.63903056
287166,2007,5,14,2,4,15,33.50693056,-86.69273056
287167,2007,5,14,2,20,30,33.757575,-87.10966944
287168,2007,5,15,3,7,20,33.917075,-87.31707778
287169,2007,5,20,1,9,49,34.23762222,-86.94059167
287170,2007,5,14,2,17,55,31.83009167,-86.80205
287171,2007,5,20,1,17,10,34.30790556,-86.76993333
287172,2007,5,21,2,0,37,32.58852778,-85.45890278
287173,2007,5,16,4,10,0,33.77154167,-86.42331667
287174,2007,5,22,3,21,50,32.88446389,-87.90547778
287175,2007,5,16,4,18,20,32.08627778,-86.79203056
287176,2007,5,16,4,16,52,32.3551,-86.32497222
287177,2007,5,23,4,5,5,32.57008611,-86.29446944
287178,2007,5,17,5,16,35,33.07695,-87.687975
287179,2007,5,23,4,11,0,33.76795278,-86.45718611
287180,2007,5,23,4,17,35,31.19105556,-85.59391111
287181,2007,5,18,6,12,15,34.82000833,-86.98312222
287182,2007,5,23,4,17,45,30.52143056,-87.48887222
287183,2007,5,18,6,17,45,34.21145556,-87.91781944
287184,2007,5,19,7,19,0,34.42308333,-87.25275833
287185,2007,5,19,7,15,30,34.53362778,-86.59002778
287186,2007,5,19,7,21,20,30.55958889,-88.22491111
287187,2007,5,24,5,1,35,34.36595278,-85.61358333
287188,2007,5,20,1,6,20,30.50181111,-88.1746
287189,2007,5,24,5,18,22,33.86120556,-86.28961389
287190,2007,5,24,5,15,45,30.79140278,-88.30173056
287191,2007,5,24,5,6,28,34.60601389,-85.99115
287192,2007,5,24,5,3,40,34.76170556,-88.01990833
287193,2007,5,25,6,13,30,32.43628056,-87.60409722
287194,2007,5,26,7,15,55,33.13841389,-86.68943056
287195,2007,5,25,6,18,40,32.71108056,-87.19613889
287196,2007,5,26,7,9,44,34.75863611,-88.09642778
287197,2007,5,25,6,1,0,34.89440278,-87.70450556
287198,2007,5,27,1,3,0,33.58048333,-85.88946667
287199,2007,5,25,6,22,0,32.31204722,-86.34995278
287200,2007,5,25,6,5,45,31.51338611,-85.57330556
287201,2007,5,29,3,8,45,31.74605,-85.23629167
287202,2007,5,31,5,5,45,30.52486944,-87.75086111
287203,2007,5,31,5,14,27,34.16408056,-85.80318889
287204,2007,5,29,3,22,25,33.22635278,-86.80729722
287205,2007,4,8,1,21,15,32.66751389,-85.33599444
287206,2007,4,17,3,15,8,33.95723056,-86.03908056
287207,2007,5,30,4,4,53,31.34056944,-87.235
287208,2007,4,18,4,22,30,31.20036667,-85.39769167
287209,2007,4,28,7,14,40,30.72726389,-88.17040833
287210,2007,4,28,7,6,0,32.38512222,-86.27261944
287211,2007,5,3,5,2,12,31.23942778,-85.50371111
287212,2007,5,4,6,0,44,30.35571111,-87.66636667
287213,2007,5,6,1,4,1,30.74931944,-88.12708056
287214,2007,5,9,4,3,11,31.15011111,-85.46473056
287215,2007,5,13,1,1,28,33.271825,-86.78585278
287216,2007,5,13,1,4,15,30.71675,-88.10357778
287217,2007,5,18,6,23,55,32.33838611,-86.36743056
287218,2007,4,24,3,20,18,32.42218056,-87.02429444
287219,2007,5,3,5,11,45,34.82328611,-87.68215278
287220,2007,5,20,1,14,45,31.18964722,-86.37984444
287221,2007,4,13,6,12,40,34.35483056,-86.62190278
287222,2007,5,26,7,0,15,32.54505556,-88.20012778
287223,2007,6,1,6,17,45,30.67016667,-88.12763611
287224,2007,6,1,6,18,35,31.78714167,-85.16288889
287225,2007,6,4,2,12,56,34.71884722,-86.63192778
287226,2007,4,21,7,0,20,30.55970556,-88.20254722
287227,2007,6,4,2,21,30,30.84625556,-88.07692222
287228,2007,6,6,4,1,25,30.65332778,-88.17860833
287229,2007,6,9,7,12,32,31.87103056,-85.14657778
287230,2007,6,10,1,17,16,33.20003056,-87.56591944
287231,2007,6,11,2,1,45,33.3919,-87.01329722
287232,2007,6,12,3,18,23,31.93231667,-85.16067778
287233,2007,6,13,4,15,27,33.98911111,-85.96665
287234,2007,6,20,4,1,5,34.43327222,-86.93313611
287235,2007,6,14,5,18,21,33.29462778,-86.35198611
287236,2007,6,15,6,15,10,30.26839722,-87.59149167
287237,2007,6,24,1,0,30,31.21033611,-85.48161667
287238,2007,6,25,2,16,35,34.70335278,-86.56942222
287239,2007,6,15,6,21,45,34.30576667,-86.28974167
287240,2007,6,16,7,5,30,33.76181667,-86.82119722
287241,2007,6,18,2,3,45,31.34443056,-85.55121111
287242,2007,6,28,5,7,45,33.61088333,-86.59231111
287243,2007,6,28,5,7,40,34.36630278,-86.00153889
287244,2007,6,29,6,1,19,33.17802778,-87.54860278
287245,2007,6,28,5,6,10,31.22154444,-85.35426111
287246,2007,6,30,7,20,49,33.68927778,-86.63055556
287247,2007,6,3,1,18,12,34.14474722,-86.77331389
287248,2007,6,1,6,6,48,31.30351944,-86.39436389
287249,2007,6,4,2,11,30,34.96784444,-86.88594722
287250,2007,6,1,6,14,21,32.34322222,-86.39886944
287251,2007,6,4,2,7,20,33.6738,-86.28115
287252,2007,6,5,3,19,25,33.23789167,-87.15629167
287253,2007,6,1,6,22,45,34.06961944,-85.91306389
287254,2007,6,2,7,17,30,32.92143056,-86.759075
287255,2007,6,6,4,0,40,32.18181667,-86.11745278
287256,2007,6,6,4,15,35,32.23489167,-85.70941389
287257,2007,6,6,4,12,45,34.04841667,-86.15321667
287258,2007,6,6,4,12,25,33.61183889,-86.964475
287259,2007,6,6,4,9,0,33.45879167,-86.33660833
287260,2007,6,7,5,13,20,33.06894444,-86.73013611
287261,2007,6,9,7,13,33,32.36332778,-86.21703333
287262,2007,6,7,5,12,30,34.05846389,-86.40228611
287263,2007,6,9,7,10,20,30.64287222,-88.32600556
287264,2007,6,7,5,19,36,34.73494444,-86.63378333
287265,2007,6,8,6,21,13,33.539125,-86.36618889
287266,2007,6,8,6,2,50,32.34821389,-86.36098056
287267,2007,6,9,7,10,55,34.53849722,-86.50025556
287268,2007,6,10,1,12,30,31.50095833,-88.39283056
287269,2007,6,10,1,17,55,34.54445,-87.95110278
287270,2007,6,10,1,15,30,31.39753611,-86.26204167
287271,2007,6,12,3,17,55,33.68369444,-86.05471389
287272,2007,6,10,1,19,0,33.84213056,-88.13784167
287273,2007,6,13,4,5,50,30.43766667,-88.162675
287274,2007,6,14,5,21,15,33.80244167,-85.79093056
287275,2007,6,14,5,19,50,33.95256111,-87.32990833
287276,2007,6,15,6,9,40,30.4697,-88.36873889
287277,2007,6,15,6,17,4,30.63124444,-88.10718056
287278,2007,6,15,6,14,15,33.27399167,-87.26433889
287279,2007,6,16,7,22,27,34.68276667,-86.50135
287280,2007,6,16,7,17,40,31.02411389,-85.67242778
287281,2007,6,16,7,16,34,34.52365278,-86.58876944
287282,2007,6,16,7,20,50,33.13825556,-85.55130278
287283,2007,6,16,7,7,30,32.43568056,-87.35827778
287284,2007,6,17,1,3,30,32.48876944,-86.14938889
287285,2007,6,17,1,10,0,32.06079167,-86.49063056
287286,2007,6,17,1,4,15,33.37698611,-87.69943611
287287,2007,6,17,1,3,50,33.05921111,-86.93203056
287288,2007,6,17,1,6,45,31.32266667,-87.12246944
287289,2007,6,19,3,1,40,33.58775833,-85.68304722
287290,2007,6,19,3,10,0,33.09301389,-86.21279167
287291,2007,6,19,3,4,10,34.58781944,-86.10014722
287292,2007,6,20,4,19,27,31.24279167,-85.57050556
287293,2007,6,20,4,15,45,34.71426667,-87.77871667
287294,2007,6,20,4,18,25,30.58586667,-88.14304722
287295,2007,6,21,5,16,43,31.03413611,-85.40676389
287296,2007,6,23,7,10,10,32.68643333,-85.57720833
287297,2007,6,23,7,23,25,30.47969722,-88.23392778
287298,2007,6,23,7,17,25,31.82940278,-86.10394444
287299,2007,6,24,1,16,45,31.28760556,-85.44738889
287300,2007,6,24,1,17,40,34.96726111,-86.79842778
287301,2007,6,24,1,16,50,33.61423056,-85.74561389
287302,2007,6,25,2,18,10,34.857025,-85.72863611
287303,2007,6,26,3,15,45,32.16458611,-85.30671389
287304,2007,6,26,3,6,30,33.69498333,-86.52628056
287305,2007,6,26,3,20,45,30.68889444,-88.03906389
287306,2007,6,28,5,16,52,33.55978611,-88.11321389
287307,2007,6,29,6,8,0,33.55661667,-85.72563889
287308,2007,6,29,6,23,30,33.37155833,-85.78354444
287309,2007,6,29,6,17,9,33.58919722,-86.13951944
287310,2007,6,30,7,17,10,34.51162778,-85.62924722
287311,2007,6,30,7,12,35,34.16926667,-86.88268611
287312,2007,6,30,7,2,25,33.45657222,-86.53469167
287313,2007,7,4,4,22,25,33.35166111,-86.78352778
287314,2007,7,23,2,9,44,32.84022222,-85.17813056
287315,2007,7,4,4,3,50,33.36525833,-86.99861111
287316,2007,7,6,6,16,57,34.30509722,-87.72236944
287317,2007,7,27,6,1,14,33.52011389,-86.81858056
287318,2007,7,8,1,9,7,30.52711667,-87.70838333
287319,2007,8,5,1,22,50,33.38284444,-86.78661111
287320,2007,7,10,3,2,20,33.83258056,-86.76099444
287321,2007,7,12,5,6,40,33.42878333,-86.82133889
287322,2007,3,15,5,17,34,33.63971944,-85.56585556
287323,2007,7,14,7,0,22,33.51571667,-86.82655278
287324,2007,7,16,2,1,5,33.40159722,-86.97836944
287325,2007,7,21,7,11,57,31.17566111,-85.36031111
287326,2007,7,5,5,9,49,30.47263056,-87.70261389
287327,2007,7,8,1,18,0,33.88088333,-86.08505278
287328,2007,7,9,2,11,0,31.13537778,-88.00973056
287329,2007,7,5,5,15,48,33.73236111,-86.61729444
287330,2007,7,22,1,1,15,33.55008611,-86.78604167
287331,2007,7,27,6,19,5,32.36760833,-86.31858889
287332,2007,8,3,6,22,26,30.81253333,-88.18298611
287333,2007,8,9,5,5,14,33.54209722,-86.87267222
287334,2007,2,15,5,13,37,34.68640833,-85.57848333
