id,year,month,day,weekday,hour,minute,lat,lon
470742,2002,1,1,3,7,45,33.93244167,-87.06511667
470743,2002,1,3,5,20,35,30.52275,-88.20847222
470744,2002,1,1,3,2,10,33.81698056,-85.39874167
470745,2002,1,3,5,1,0,33.25592222,-86.4616
470746,2002,1,3,5,1,5,32.6336,-87.34897222
470747,2002,1,2,4,11,40,32.07263889,-87.78457222
470748,2002,1,4,6,15,40,34.923875,-86.71372778
470749,2002,1,7,2,11,35,32.43923611,-85.36408889
470750,2002,1,18,6,23,0,31.99618333,-86.1478
470751,2002,1,16,4,4,50,32.46231389,-85.15650556
470752,2002,1,3,5,14,35,30.41386389,-87.85238889
470753,2002,1,10,5,23,20,31.03042778,-88.24739167
470754,2002,1,14,2,17,40,32.53660833,-85.94820833
470755,2002,1,2,4,9,15,33.19651111,-85.904775
470756,2002,1,5,7,23,50,31.92295,-86.69246389
470757,2002,1,14,2,5,0,33.31076111,-85.67268056
470758,2002,1,15,3,15,45,33.49742222,-86.90331389
470759,2002,1,20,1,2,36,30.81216111,-88.10113611
470760,2002,1,22,3,3,50,33.13371111,-86.7443
470761,2002,1,20,1,9,5,33.17822222,-87.37714444
470762,2002,1,25,6,19,35,32.59885278,-85.57280833
470763,2002,1,26,7,19,0,33.48241667,-86.85900556
470764,2002,1,7,2,9,35,31.22652778,-87.18761667
470765,2002,1,25,6,7,45,32.96322222,-87.81892778
470766,2002,1,13,1,10,30,34.36288056,-87.06496389
470767,2002,1,2,4,18,20,31.023125,-87.173575
470768,2002,1,14,2,19,35,34.918225,-86.69595
470769,2002,1,16,4,15,35,33.56084444,-86.63974167
470770,2002,1,22,3,15,45,32.61503611,-87.83373333
470771,2002,1,22,3,11,0,32.88303333,-87.60851111
470772,2002,1,12,7,20,30,33.22630833,-87.57261111
470773,2002,1,13,1,2,11,33.20572778,-87.56793889
470774,2002,1,26,7,5,0,31.75220278,-87.20762778
470775,2002,1,1,3,7,50,31.15818611,-86.824975
470776,2002,1,10,5,9,15,34.67351111,-86.03314167
470777,2002,1,26,7,0,40,34.60523889,-87.41484444
470778,2002,1,25,6,22,16,33.32771111,-86.79296667
470779,2002,1,24,5,21,39,33.35533889,-86.87702778
470780,2002,1,4,6,16,45,32.44006944,-87.08358611
470781,2002,1,11,6,11,47,33.38738889,-87.07071389
470782,2002,1,17,5,13,40,32.94206944,-87.09205278
470783,2002,1,26,7,19,29,34.53342778,-87.73725833
470784,2002,1,18,6,14,53,32.41824722,-86.22297778
