id,year,month,day,weekday,hour,minute,lat,lon
,2010,3,5,6,14,9,31.84843333,-86.640225
,2010,3,6,7,2,40,34.19097222,-86.15076667
,2010,3,7,1,18,5,33.45003056,-86.89966111
,2010,3,15,2,19,49,33.406675,-86.88198333
,2010,3,18,5,6,34,30.70381389,-88.12374167
,2010,3,18,5,10,58,34.00475278,-85.99595556
,2010,3,19,6,17,46,33.35084167,-86.83755
,2010,3,20,7,20,30,30.69185833,-88.10165556
,2010,3,25,5,6,55,30.74037778,-88.17845833
,2010,3,27,7,18,37,34.30062222,-86.27484167
,2010,3,28,1,18,44,30.546625,-88.17363889
,2010,3,29,2,7,0,34.19841667,-86.16336944
,2010,3,31,4,6,4,99.9999,999.9999
,2010,4,3,7,14,40,34.65635556,-85.60430556
,2010,4,3,7,15,25,32.80230833,-86.66976944
,2010,4,4,1,12,30,33.834975,-87.58827222
,2010,4,4,1,2,15,33.87958056,-87.34879167
,2010,4,5,2,12,30,33.64565278,-85.65857222
,2010,4,5,2,18,0,32.4807,-84.9986
,2010,4,5,2,0,15,32.93394722,-86.66026389
,2010,3,10,4,19,20,31.48913611,-85.91366111
,2010,3,10,4,6,24,32.95979722,-86.00148056
,2010,3,10,4,21,10,33.84114167,-87.23746944
,2010,3,11,5,16,14,33.87365833,-85.9152
,2010,3,13,7,20,50,32.24699722,-87.40649722
,2010,3,14,1,15,30,32.0571,-85.22897222
,2010,3,14,1,0,0,32.19651389,-86.43018333
,2010,3,15,2,19,30,31.12499444,-88.10083611
,2010,3,19,6,3,10,33.25655278,-87.16114444
,2010,3,21,1,13,10,33.59496944,-85.85558611
,2010,3,23,3,2,30,30.61531111,-87.66617778
,2010,3,23,3,9,8,31.28849444,-87.18938889
,2010,3,26,6,18,0,31.38073333,-86.63540556
,2010,3,14,1,3,10,33.16298056,-87.62550556
,2010,3,15,2,8,45,31.6475,-85.94887778
,2010,3,15,2,12,1,33.65087778,-85.419475
,2010,3,17,4,18,12,32.49165,-85.02736667
,2010,3,18,5,7,45,34.50513889,-87.69294167
,2010,3,23,3,13,5,30.51655833,-88.17014444
,2010,3,28,1,0,20,32.16983056,-88.29301389
,2010,3,29,2,8,0,31.88664167,-87.09350556
,2010,3,29,2,23,30,32.77772222,-86.23073333
,2010,3,30,3,23,15,33.14306389,-86.53433333
,2010,3,31,4,7,35,33.84519722,-85.66683333
,2010,3,31,4,12,45,33.06022778,-87.03201667
,2010,4,1,5,18,0,32.45319722,-88.15328889
,2010,4,5,2,23,6,32.60312222,-85.34076667
,2010,4,6,3,12,55,33.68271944,-87.24535
,2010,4,7,4,7,9,31.03080833,-88.02403889
,2010,4,8,5,5,5,32.35648333,-86.98151111
,2010,4,9,6,4,53,33.16962222,-87.55240278
,2010,4,9,6,14,30,32.74766111,-88.08644722
,2010,4,10,7,17,20,34.75875,-86.56333889
,2010,4,9,6,18,50,30.4066,-87.79114722
,2010,4,10,7,23,50,34.90099444,-87.27672778
,2010,4,10,7,21,30,32.89049722,-86.21039167
,2010,4,10,7,2,20,34.96743889,-87.8701
,2010,4,11,1,18,12,33.27704167,-86.94737222
,2010,1,28,5,10,50,34.733,-86.59788611
,2010,2,5,6,4,30,32.61251944,-86.15980556
,2010,3,8,2,2,23,32.60510833,-85.48175556
,2010,3,29,2,23,20,32.45051667,-87.01373611
,2010,3,30,3,13,0,30.57781667,-87.44945556
,2010,4,7,4,9,0,31.18984722,-85.39756389
,2010,4,9,6,16,50,31.03469722,-85.40651389
,2010,4,13,3,21,32,34.70495556,-86.39528333
,2010,4,14,4,15,1,31.68071111,-87.78370278
,2010,4,14,4,14,44,33.8678,-87.16696667
,2010,4,14,4,4,10,31.13848611,-85.64984444
,2010,4,15,5,9,50,32.23379444,-88.34761944
,2010,4,16,6,12,50,34.80257222,-86.93895556
,2010,4,17,7,1,40,34.86475,-87.35036944
,2010,4,17,7,7,0,34.961925,-87.35045
,2010,4,18,1,21,20,33.46704167,-88.18523889
,2010,4,19,2,21,40,32.46798056,-85.073625
,2010,4,19,2,7,15,31.02638611,-86.73146111
,2010,4,22,5,23,25,31.18496667,-85.4019
,2010,4,22,5,16,18,33.08831389,-86.28490556
,2010,4,23,6,19,0,30.43184722,-88.25218611
,2010,4,23,6,9,0,33.82011111,-87.15377222
,2010,4,23,6,16,45,33.96101667,-87.67146667
,2010,4,24,7,4,0,31.41710833,-85.33065556
,2010,4,24,7,23,45,34.00878056,-86.25674167
,2010,4,25,1,16,5,34.38071389,-86.41741667
,2010,4,25,1,10,30,34.64918333,-87.1825
,2010,4,28,4,5,45,30.53785,-88.18385
,2010,5,1,7,16,30,32.8013,-87.542175
,2010,5,1,7,14,33,34.7768,-86.59878611
,2010,5,2,1,19,30,33.705225,-87.08398889
,2010,5,3,2,11,15,32.14735556,-85.78020833
,2010,5,3,2,7,56,33.14598333,-87.52190833
,2010,5,6,5,18,50,32.60403056,-85.95049167
,2010,5,6,5,19,10,32.98491389,-86.65766944
,2010,5,7,6,21,5,33.54828056,-86.58213056
,2010,5,10,2,20,0,34.02061389,-88.18481944
,2010,3,20,7,6,2,33.42148333,-86.94885278
,2010,3,23,3,20,27,33.33832778,-86.92355
,2010,3,31,4,22,0,33.55668611,-86.97293333
,2010,4,1,5,18,48,32.31073056,-86.36282778
,2010,4,14,4,15,19,33.448675,-86.87883611
,2010,4,29,5,19,15,33.64898333,-86.71859444
,2010,4,30,6,22,0,33.65859444,-86.59231667
,2010,2,27,7,18,11,32.57943889,-85.47069444
,2010,4,7,4,12,10,34.85951667,-87.50174722
,2010,4,8,5,8,59,32.34070556,-86.179225
,2010,4,8,5,15,11,30.99841667,-86.33716389
,2010,4,18,1,2,19,31.57925556,-85.28053611
,2010,4,22,5,8,40,30.65861111,-88.06202222
,2010,4,23,6,15,47,32.50883333,-86.21406111
,2010,4,24,7,15,44,32.09066111,-88.20202778
,2010,5,1,7,13,21,34.22015833,-85.584675
,2010,5,3,2,18,10,34.25814722,-86.24438056
,2010,5,9,1,0,55,34.75930278,-86.78591111
,2010,1,1,6,20,12,33.23437222,-86.49279167
,2010,4,15,5,16,25,30.76691667,-88.25955
,2010,4,22,5,7,0,32.39591667,-85.97912222
,2010,4,30,6,9,45,33.78009722,-86.62537778
,2010,5,8,7,10,15,31.58405556,-87.59298611
,2010,5,9,1,19,50,34.87120556,-87.01886389
,2010,5,10,2,20,13,33.21602222,-87.13181111
,2010,5,11,3,19,30,30.84041667,-88.30029444
,2010,5,11,3,17,35,34.900425,-87.80057222
,2010,5,11,3,15,30,31.45809167,-87.36401667
,2010,5,11,3,17,23,32.49755556,-86.39908889
,2010,5,12,4,7,45,31.29836944,-85.78609722
,2010,5,12,4,6,20,31.55399167,-87.80881667
,2010,5,15,7,15,55,33.54413056,-86.67686111
,2010,5,17,2,12,54,33.84413056,-87.25046667
,2010,5,17,2,14,50,33.85740833,-87.227025
,2010,5,17,2,14,35,34.35196944,-86.44159722
,2010,5,17,2,15,56,34.53411944,-85.90100556
,2010,5,19,4,1,45,30.77866667,-88.28270833
,2010,5,20,5,7,45,31.17889444,-86.33581389
,2010,5,24,2,17,15,32.97051111,-86.206225
,2010,5,24,2,17,56,33.27000833,-87.49306667
,2010,5,26,4,11,35,34.67490833,-85.58881667
,2010,4,14,4,17,0,34.19456667,-87.62218889
,2010,5,11,3,20,15,33.55808889,-86.52458889
,2010,5,12,4,22,12,30.62893889,-88.11415
,2010,5,15,7,18,14,33.60532778,-86.55173056
,2010,5,20,5,17,20,31.31016389,-85.53558611
,2010,5,23,1,9,20,33.63189722,-86.10100278
,2010,5,25,3,9,50,30.69031111,-88.01861944
,2010,5,31,2,16,55,32.50703333,-85.053975
,2010,5,20,5,8,40,32.91074444,-87.87471944
,2010,5,25,3,23,30,32.26340278,-85.93999444
,2010,5,21,6,15,45,32.60828611,-86.39316389
,2010,5,22,7,10,35,33.10281389,-87.66319444
,2010,5,25,3,7,58,31.52654167,-87.92710278
,2010,5,26,4,23,33,34.79938333,-86.87745833
,2010,5,23,1,20,15,32.28532222,-86.01085278
,2010,5,27,5,4,35,32.37367222,-86.03610278
,2010,5,26,4,11,25,31.15047778,-85.94336389
,2010,5,30,1,21,25,33.976,-85.61657222
,2010,5,31,2,18,20,31.80071389,-86.67157222
,2010,5,31,2,9,25,32.54071667,-85.74341944
,2010,6,2,4,13,15,34.64913056,-86.03663889
,2010,6,4,6,15,30,33.95811667,-87.33775278
,2010,6,4,6,21,23,33.60248611,-86.06449167
,2010,5,31,2,21,30,33.38188611,-86.32822778
,2010,6,2,4,20,30,34.82703333,-86.53586389
,2010,6,5,7,18,30,34.84190556,-86.44371389
,2010,6,5,7,18,9,34.07105278,-86.87513611
,2010,6,13,1,15,38,33.78910833,-86.23900556
,2010,6,13,1,11,35,34.03095556,-86.45291389
,2010,6,14,2,12,55,31.62696667,-86.79961944
,2010,6,11,6,20,47,31.10414722,-88.23828889
,2010,6,13,1,20,27,34.64704444,-86.728225
,2010,6,6,1,1,30,33.39763333,-85.52720278
,2010,6,3,5,14,17,33.44918333,-86.78948889
,2010,4,29,5,4,0,32.40093056,-86.2127
,2010,5,13,5,16,5,33.53219167,-86.84500833
,2010,6,2,4,9,40,33.5109,-86.81569167
,2010,6,8,3,14,44,34.73425,-87.69913611
,2010,6,19,7,5,0,34.54399722,-86.89442222
,2010,6,11,6,5,30,34.97003333,-87.38686389
,2010,6,12,7,0,5,32.77784722,-86.31925833
,2010,6,15,3,22,0,31.93693889,-86.31581389
,2010,6,16,4,11,52,32.97233889,-85.40329444
,2010,6,16,4,1,30,33.33056389,-85.62638889
,2010,6,17,5,4,30,33.69463889,-87.12620556
,2010,6,18,6,18,15,33.76886111,-86.46632222
,2010,6,19,7,5,58,32.52085278,-85.73398889
,2010,6,19,7,3,40,31.00204722,-87.30115
,2010,6,19,7,1,14,34.55023056,-86.200575
,2010,6,19,7,11,1,32.27975,-86.76372222
,2010,5,16,1,20,0,30.71139167,-88.0778
,2010,6,9,4,5,32,30.67611667,-88.18271667
,2010,6,13,1,19,20,31.96305,-87.74321111
,2010,6,18,6,13,55,34.31555278,-86.50100278
,2010,6,19,7,3,47,32.49633333,-87.81234722
,2010,6,19,7,12,57,33.600225,-86.48161667
,2010,6,20,1,17,0,32.98462778,-87.16138611
,2010,6,26,7,22,30,31.85723889,-85.17955556
,2010,6,27,1,15,45,30.23792778,-87.90481389
,2010,6,30,4,15,45,33.32245,-85.73677778
,2010,7,2,6,23,17,33.20617222,-87.51211389
,2010,7,2,6,19,18,30.64764722,-88.089125
,2010,7,3,7,22,10,31.37492778,-85.91537222
,2010,7,6,3,0,51,31.34038889,-85.77643333
,2010,4,23,6,7,0,33.74394167,-86.813975
,2010,6,3,5,12,30,33.51738889,-87.01358611
,2010,6,6,1,0,15,33.59132222,-86.155
,2010,6,7,2,1,30,30.82318889,-87.69802222
,2010,6,11,6,9,35,32.84002222,-87.60839167
,2010,6,12,7,4,55,32.08775,-87.78103611
,2010,6,17,5,13,53,32.48383611,-88.35014167
,2010,6,18,6,21,0,34.93370833,-86.77425
,2010,6,19,7,18,45,32.00541389,-88.36643333
,2010,6,20,1,2,30,32.45431944,-85.53685278
,2010,6,21,2,5,45,34.93573611,-85.62723333
,2010,6,21,2,16,23,33.86375278,-87.40511389
,2010,6,22,3,1,14,34.23104444,-86.32825556
,2010,6,26,7,9,15,32.54742778,-86.35381111
,2010,6,27,1,16,0,31.79353333,-87.40526944
,2010,6,28,2,11,14,33.25587778,-87.53048056
,2010,6,29,3,18,40,33.72896944,-86.48075833
,2010,6,29,3,20,20,34.93618611,-86.81031667
,2010,6,30,4,18,0,34.79095,-86.66709167
,2010,6,30,4,23,20,34.23123611,-85.550525
,2010,6,30,4,13,45,32.24173056,-86.29549444
,2010,7,3,7,5,0,30.93590833,-88.21054722
,2010,7,4,1,1,10,32.51994444,-85.21964444
,2010,7,4,1,10,45,32.21642222,-85.65069167
,2010,7,4,1,5,58,32.30972222,-86.12874722
,2010,7,5,2,11,30,30.52396944,-88.26508333
,2010,7,5,2,16,35,34.34091944,-85.55671667
,2010,7,6,3,7,45,31.6247,-86.34276389
,2010,7,7,4,19,15,33.30900278,-85.46804444
,2010,7,7,4,18,20,33.26526389,-85.89354444
,2010,7,9,6,3,5,33.827525,-85.85555278
,2010,7,11,1,21,10,33.560725,-87.94857778
,2010,5,28,6,23,55,32.18413056,-85.70585833
,2010,6,27,1,2,22,32.55727222,-85.37450833
,2010,7,9,6,9,55,34.52200833,-86.25254444
,2010,7,20,3,18,15,34.15109444,-85.67567778
,2010,7,2,6,22,0,34.63760278,-87.6493
,2010,7,11,1,17,30,34.32579722,-86.05555278
,2010,7,11,1,6,50,33.09329444,-87.13796944
,2010,7,12,2,12,0,33.28326944,-87.65174722
,2010,7,12,2,2,20,31.436325,-86.611725
,2010,7,13,3,2,0,33.66603333,-88.03896667
,2010,7,17,7,2,35,34.65106389,-85.94369444
,2010,7,18,1,2,47,34.64488333,-86.55006111
,2010,7,20,3,21,1,31.27476389,-86.34352778
,2010,6,24,5,22,15,33.59674722,-85.86862778
,2010,6,27,1,20,0,30.74355278,-88.10998889
,2010,7,16,6,13,30,34.646825,-87.8894
,2010,7,18,1,15,5,31.04039722,-86.10196667
,2010,7,19,2,13,30,34.74373889,-86.05226389
,2010,7,10,7,16,30,32.525375,-88.29492778
,2010,7,22,5,19,30,30.77658333,-88.27650833
,2010,7,23,6,8,50,34.14057222,-86.86878333
,2010,7,24,7,0,45,31.50936389,-87.88125833
,2010,7,25,1,10,40,31.71916944,-87.41407222
,2010,7,25,1,22,10,34.821775,-86.84121111
,2010,7,26,2,23,30,32.75014722,-86.1436
,2010,7,28,4,8,47,32.41776944,-85.94204444
,2010,7,19,2,10,14,34.31958889,-86.31143611
,2010,3,19,6,13,50,33.55013056,-85.89293611
,2010,7,24,7,7,3,33.45019167,-86.74106389
,2010,1,11,2,16,30,32.62070833,-85.945025
,2010,7,26,2,5,17,34.699675,-87.63996667
,2010,7,5,2,18,25,33.66433611,-86.75888333
,2010,7,18,1,4,8,33.51367778,-86.87237222
,2010,7,29,5,22,16,33.59988333,-86.56943333
,2010,8,1,1,21,15,33.34483333,-87.13080833
,2010,7,23,6,21,20,34.46151944,-86.94863889
,2010,8,2,2,10,30,32.48418889,-85.03149167
,2010,8,4,4,1,30,30.74763056,-88.1611
,2010,8,8,1,9,42,34.77148611,-86.50661111
,2010,5,17,2,7,0,33.22537778,-86.57007222
,2010,7,13,3,14,39,32.65209167,-85.14856944
,2010,7,17,7,19,50,32.29256667,-87.34488611
,2010,7,22,5,16,14,31.15878056,-88.01407778
,2010,7,30,6,19,0,32.51701667,-85.64633611
,2010,7,31,7,2,30,31.75055,-85.87366944
,2010,7,31,7,4,0,31.07877778,-85.04898611
,2010,3,17,4,9,0,32.26660556,-86.60751111
,2010,7,31,7,22,35,30.60398056,-87.66284167
,2010,7,31,7,0,30,32.39738333,-86.67029444
,2010,8,1,1,15,30,33.19778056,-87.9402
,2010,8,1,1,15,15,34.82729722,-87.76526944
,2010,8,1,1,8,5,32.58168056,-86.91653333
,2010,8,4,4,14,20,33.26461667,-87.54355278
,2010,8,5,5,21,30,34.56360278,-87.08653056
,2010,8,6,6,21,5,32.54376667,-86.44945833
,2010,8,6,6,14,20,32.71201111,-85.97898889
,2010,8,6,6,17,16,33.20279167,-87.56701389
,2010,8,6,6,0,30,34.61949444,-86.45631389
,2010,8,9,2,14,5,34.08921111,-85.4733
,2010,8,11,4,19,15,33.63286111,-86.23778889
,2010,7,23,6,12,45,33.78698611,-86.39381389
,2010,7,28,4,14,55,33.81817222,-86.69537778
,2010,7,31,7,10,45,34.52543611,-87.206275
,2010,7,31,7,3,30,33.41452222,-86.29620278
,2010,8,10,3,22,13,33.313375,-86.6921
,2010,8,10,3,22,0,34.30807778,-87.59323889
,2010,8,10,3,5,56,34.74884167,-86.79625556
,2010,8,11,4,22,0,33.27804167,-87.81771111
,2010,8,11,4,10,30,34.5528,-87.84725278
,2010,8,21,7,14,40,34.13121667,-86.12150556
,2010,8,12,5,14,14,34.00370278,-86.88533056
,2010,8,12,5,20,35,31.41896667,-87.00242778
,2010,8,12,5,17,45,30.50511389,-88.33491111
,2010,8,13,6,17,49,33.57081111,-86.63815278
,2010,8,13,6,21,50,33.69791667,-87.29346944
,2010,8,14,7,20,35,34.90485556,-86.87468056
,2010,8,14,7,12,47,32.567575,-85.49011111
,2010,8,14,7,5,41,33.64116667,-86.08775
,2010,8,15,1,21,11,32.31200833,-85.08146667
,2010,8,15,1,18,0,33.17338889,-86.97919444
,2010,8,15,1,10,26,33.78746389,-86.1283
,2010,8,14,7,4,10,32.43766944,-86.37349167
,2010,8,16,2,8,35,30.62897222,-88.08891667
,2010,8,17,3,16,27,34.24914722,-86.256275
,2010,6,26,7,18,1,32.87459444,-85.19503611
,2010,7,18,1,16,47,33.25061667,-86.34064167
,2010,7,27,3,19,0,33.53365278,-86.84196667
,2010,8,18,4,22,25,31.324075,-86.78692222
,2010,8,17,3,6,32,33.80626944,-87.13938056
,2010,8,18,4,17,45,31.47122778,-86.95376667
,2010,8,21,7,14,2,34.30244167,-86.69092778
,2010,8,22,1,14,7,31.555025,-87.93768056
,2010,8,13,6,5,10,30.25988889,-87.70095278
,2010,8,16,2,12,45,34.77053333,-86.65030833
,2010,8,18,4,13,1,31.17576389,-85.23886667
,2010,8,18,4,3,9,33.43879167,-86.80789167
,2010,8,21,7,8,35,32.14334722,-85.716175
,2010,8,23,2,0,40,34.63025556,-85.71502222
,2010,9,1,4,0,30,33.38426111,-87.14355556
,2010,8,7,7,16,11,31.41564722,-86.10182222
,2010,8,29,1,13,50,30.46980556,-87.7002
,2010,9,7,3,16,58,32.56586667,-85.49283611
,2010,9,10,6,3,10,32.43073333,-87.00926389
,2010,8,8,1,17,30,33.22558611,-87.69746944
,2010,8,11,4,20,3,31.15885833,-87.062725
,2010,8,12,5,5,35,32.45003611,-88.40076944
,2010,8,15,1,4,30,32.97101667,-87.282325
,2010,8,15,1,16,20,34.52349444,-86.84447778
,2010,8,18,4,15,15,31.30618333,-85.888575
,2010,8,20,6,21,12,31.35971944,-85.28201667
,2010,8,21,7,1,45,33.62291944,-85.72990278
,2010,8,22,1,19,30,31.86193056,-85.91496389
,2010,8,22,1,1,51,32.32893333,-85.01898333
,2010,8,24,3,0,55,34.84944444,-85.62040278
,2010,8,25,4,10,45,31.01183056,-85.04406667
,2010,8,24,3,17,0,34.88295556,-86.87517778
,2010,8,25,4,11,30,32.61306389,-87.83316111
,2010,8,27,6,5,55,32.47521389,-85.03025278
,2010,8,27,6,6,25,33.85066944,-87.29588889
,2010,8,27,6,15,10,33.0883,-85.51756111
,2010,8,28,7,18,45,33.70246111,-85.51573333
,2010,8,28,7,0,5,32.44513333,-86.214475
,2010,8,29,1,16,23,31.32653056,-86.26471389
,2010,8,29,1,14,20,33.30373889,-85.53591389
,2010,8,29,1,9,30,31.60423333,-85.59270278
,2010,8,29,1,9,35,32.90588056,-86.61250278
,2010,8,30,2,12,30,31.95555833,-85.82117222
,2010,8,31,3,9,18,34.932175,-86.56058056
,2010,9,1,4,23,10,31.02802222,-85.70335833
,2010,9,2,5,22,50,30.87180278,-88.19700833
,2010,9,2,5,0,20,32.45746944,-86.19848333
,2010,9,4,7,3,50,32.00385556,-87.90980833
,2010,9,4,7,11,26,32.59614444,-85.50764444
,2010,9,5,1,18,40,33.64731389,-85.86357778
,2010,9,8,4,5,48,33.19265,-87.61784444
,2010,9,9,5,23,5,32.57727778,-86.24329722
,2010,9,9,5,15,30,34.11426389,-86.16848611
,2010,9,11,7,22,50,34.91639444,-86.55400556
,2010,9,11,7,12,40,30.94493889,-87.8717
,2010,9,10,6,15,37,32.92463333,-85.94789167
,2010,9,11,7,20,35,33.19149167,-87.14641944
,2010,9,12,1,4,34,32.63503889,-85.36622778
,2010,9,19,1,1,49,32.78349167,-85.21497778
,2010,9,22,4,22,30,34.56991944,-85.60020556
,2010,9,25,7,20,57,32.49189444,-87.8573
,2010,10,1,6,17,49,33.16538889,-86.6296
,2010,9,11,7,13,45,32.72578056,-86.46734167
,2010,8,16,2,17,48,31.67884722,-85.19993333
,2010,8,28,7,2,45,33.87016667,-86.92386111
,2010,8,31,3,7,20,34.27685556,-85.87755278
,2010,9,3,6,16,12,34.07796667,-87.390125
,2010,9,3,6,19,0,34.53798889,-87.15874722
,2010,9,7,3,19,17,34.7733,-86.95723889
,2010,9,7,3,13,40,34.93859167,-86.57181389
,2010,9,10,6,13,30,34.22078056,-86.54369444
,2010,9,10,6,4,10,33.17340833,-87.45453056
,2010,9,11,7,19,50,33.46552222,-86.466975
,2010,9,11,7,20,48,34.46745278,-86.66521944
,2010,9,11,7,20,45,32.47033333,-87.71039167
,2010,9,13,2,7,15,32.22673333,-86.39038056
,2010,9,15,4,0,22,34.09817778,-88.01704167
,2010,9,16,5,15,5,32.21479722,-85.16847222
,2010,9,18,7,21,25,34.07680833,-87.54326944
,2010,9,18,7,23,10,32.60785556,-85.50779444
,2010,9,18,7,13,0,34.49293889,-86.12832778
,2010,9,19,1,1,45,30.71035,-88.08080556
,2010,9,19,1,14,35,31.61389167,-86.26503889
,2010,9,19,1,23,10,32.26970833,-86.353075
,2010,9,19,1,8,25,33.83449167,-86.32975
,2010,9,20,2,16,8,31.19111111,-88.00794444
,2010,9,21,3,18,25,30.45088333,-88.27980278
,2010,9,23,5,12,45,33.26421111,-87.55228333
,2010,9,23,5,7,55,32.86958889,-86.02281944
